Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD),Total tax (ETB),Total tax (USD)
2011,01,1000 505,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),Italy,,,"29,070.00","28,260.00","5,361,377.56","314,179.42",0.00,0.00
2011,01,1000 100,06031100,--Roses,Netherlands,"2,135,530",,"97,899.00","89,193.00","5,186,874.08","303,953.43",0.00,0.00
2011,01,1000 100,07132000,"Dried chickpeas, shelled",Pakistan,,,"443,900.00","443,000.00","5,112,251.76","299,580.52",0.00,0.00
2011,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"449,378.00","448,480.00","5,006,800.16","293,401.01",0.00,0.00
2011,01,1000 100,09041100,Dried pepper (excl. crushed or ground),Sudan,,,"120,786.60","120,083.00","4,762,969.95","279,112.43",0.00,0.00
2011,01,1000 100,12074000,Sesamum seeds,Yemen,,,"196,240.00","195,908.00","4,700,860.52","275,472.79",0.00,0.00
2011,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Mozambique,,,"483,866.00","482,900.00","4,650,364.56","272,513.70",0.00,0.00
2011,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Arab Emirates,,,"526,914.00","525,908.00","4,614,090.23","270,388.01",0.00,0.00
2011,01,1000 100,78011000,"Refined lead, unwrought",India,,,"131,140.00","131,140.00","4,561,545.48","267,308.86",0.00,0.00
2011,01,1000 101,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Viet Nam,,,"113,792.80","112,000.00","4,494,846.72","263,400.28",0.00,0.00
2011,01,1000 100,12074000,Sesamum seeds,Syrian Arab Republic,,,"190,380.00","190,000.00","4,467,260.03","261,783.68",0.00,0.00
2011,01,1000 101,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",United Arab Emirates,,,"48,384.00","48,000.00","4,424,191.20","259,259.83",0.00,0.00
2011,01,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",South Africa,,,"387,774.00","387,000.00","4,398,546.88","257,757.06",0.00,0.00
2011,01,1000 100,12074000,Sesamum seeds,Turkey,,,"190,000.00","189,620.00","4,390,434.12","257,281.65",0.00,0.00
2011,01,1000 100,12074000,Sesamum seeds,Algeria,,,"190,000.00","189,620.00","4,374,526.75","256,349.47",0.00,0.00
2011,01,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Indonesia,,,"192,384.00","192,000.00","4,362,871.29","255,666.45",0.00,0.00
2011,01,1071 100,07019000,"Other potatoes, fresh or chilled",Somalia,,,"900,290.00","889,655.00","4,321,555.23","253,245.31",0.00,0.00
2011,01,1000 100,07011000,Seed potatoes,Djibouti,,,"1,194,400.00","1,170,520.00","4,309,082.33","252,514.39",0.00,0.00
2011,01,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),China,,,"9,984.00","9,862.10","4,281,702.86","250,909.94",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Canada,,,"54,675.00","54,000.00","4,201,967.61","246,237.41",0.00,0.00
2011,01,1000 100,71031000,"Precious (excl. diamonds) or semi-precious stones, unworked",India,,,899.03,849.07,"4,140,141.80","242,614.39",0.00,0.00
2011,01,1000 100,07132000,"Dried chickpeas, shelled",Sudan,,,"304,175.00","302,500.00","4,133,621.90","242,232.32",0.00,0.00
2011,01,1071 100,01029010,---OX,United Arab Emirates,497,UN,"175,420.00","175,420.00","4,086,612.34","239,477.54",0.00,0.00
2011,01,1000 100,06031900,--Other cut flowers,Netherlands,"1,736,930",,"52,844.00","45,931.00","4,057,695.63","237,783.00",0.00,0.00
2011,01,1000 100,07031000,"Onions and shallots, fresh or chilled",Djibouti,,,"1,116,140.00","1,097,115.00","3,863,918.70","226,427.58",0.00,0.00
2011,01,1000 100,07132000,"Dried chickpeas, shelled",Saudi Arabia,,,"254,428.30","254,150.00","3,825,220.10","224,159.82",0.00,0.00
2011,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Canada,"2,826,100",UN,"14,058.00","12,496.00","3,784,132.87","221,752.09",0.00,0.00
2011,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,United States,"2,820,750",UN,"14,022.00","12,464.00","3,775,934.18","221,271.64",0.00,0.00
2011,01,1000 100,02041000,Fresh or chilled lamb carcasses and half carcasses,United Arab Emirates,,,"51,538.00","51,497.00","3,728,724.13","218,505.11",0.00,0.00
2011,01,1000 100,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),Greece,,,"10,206.00","10,083.60","3,687,104.10","216,066.15",0.00,0.00
2011,01,1071 100,01061910,---Camels,Djibouti,702,UN,"456,300.00","456,300.00","3,518,767.98","206,201.57",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Poland,,,"58,320.00","57,600.00","3,482,424.80","204,071.84",0.00,0.00
2011,01,1071 100,07132000,"Dried chickpeas, shelled",Saudi Arabia,,,"220,440.00","220,000.00","3,441,093.56","201,649.81",0.00,0.00
2011,01,1000 100,71031000,"Precious (excl. diamonds) or semi-precious stones, unworked",United States,,,491.05,469.16,"3,427,542.09","200,855.69",0.00,0.00
2011,01,1000 100,12010000,Soya beans,Indonesia,,,"426,600.00","425,748.00","3,403,435.51","199,443.03",0.00,0.00
2011,01,1000 100,07020000,Tomatoes fresh or chilled,Djibouti,,,"921,510.00","767,074.00","3,369,817.39","197,472.99",0.00,0.00
2011,01,1000 100,07132000,"Dried chickpeas, shelled",Turkey,,,"241,440.00","240,000.00","3,291,852.48","192,904.21",0.00,0.00
2011,01,1071 100,06031100,--Roses,Germany,"1,465,144",,"60,659.00","55,310.00","3,250,142.94","190,460.01",0.00,0.00
2011,01,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,"3,552.00","3,319.50","3,183,120.66","186,532.47",0.00,0.00
2011,01,1000 100,07135000,"Dried broad beans and horse beans, shelled",Egypt,,,"336,672.00","336,000.00","3,153,241.72","184,781.55",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Netherlands,,,"36,450.00","36,000.00","3,125,576.45","183,160.35",0.00,0.00
2011,01,1000 100,26159000,"Niobium, tantalum and vanadium ores and concentrates",China,,,"12,553.50","12,000.00","3,092,533.85","181,224.04",0.00,0.00
2011,01,1000 101,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),United Kingdom,,,"5,023.00","4,797.00","3,079,045.05","180,433.59",0.00,0.00
2011,01,1000 100,74091900,"Plates, sheets and strip, of refined copper, uncoiled, >0.15mm thick",India,,,"31,500.00","31,500.00","2,981,469.06","174,715.59",0.00,0.00
2011,01,1000 100,09093000,Seeds of cumin,Indonesia,,,"45,000.00","45,000.00","2,974,326.30","174,297.02",0.00,0.00
2011,01,1000 100,09041100,Dried pepper (excl. crushed or ground),Yemen,,,"89,490.00","88,000.00","2,945,145.60","172,587.01",0.00,0.00
2011,01,1000 100,15219020,---Bee Wax,Germany,,,"36,060.00","36,000.00","2,891,496.96","169,443.18",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",South Africa,,,"37,665.00","37,200.00","2,879,318.21","168,729.49",0.00,0.00
2011,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Germany,,,"273,437.00","272,868.00","2,842,549.47","166,574.83",0.00,0.00
2011,01,1000 505,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),Hong Kong,,,"8,543.00","8,221.00","2,840,544.13","166,457.31",0.00,0.00
2011,01,1000 100,54078200,"Dyed woven fabrics, <85% synthetic filaments, mixed with cotton",Turkey,,M,"24,619.10","22,567.72","2,825,332.85","165,565.93",0.00,0.00
2011,01,1000 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United States,,,"38,880.00","38,400.00","2,818,987.31","165,194.07",0.00,0.00
2011,01,1000 100,64039900,"FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE",Germany,"14,694",2UN,"2,706.00","2,506.00","2,806,663.22","164,471.88",0.00,0.00
2011,01,1000 100,62082900,"WOMEN'S OR GIRLS' NIGHTDRESSES AND PYJAMAS OF TEXTILE MATERIALS, NES",Germany,"26,600",UN,"18,525.00","16,910.00","2,802,252.65","164,213.41",0.00,0.00
2011,01,1000 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sweden,,,"36,450.00","36,000.00","2,726,566.69","159,778.18",0.00,0.00
2011,01,1000 100,09101000,Ginger,India,,,"50,100.00","50,000.00","2,689,707.15","157,618.19",0.00,0.00
2011,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",United Kingdom,,,"209,380.00","208,924.00","2,653,024.39","155,468.56",0.00,0.00
2011,01,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),Hong Kong,,,"5,840.00","5,605.00","2,636,416.89","154,495.36",0.00,0.00
2011,01,1000 100,07099020,---Fresh chat,Israel,,,"5,240.00","4,454.00","2,607,610.85","152,807.31",0.00,0.00
2011,01,1000 100,10059000,Maize (excl. seed),Jordan,,,"691,380.00","690,000.00","2,597,829.30","152,234.10",0.00,0.00
2011,01,1071 100,09101000,Ginger,Saudi Arabia,,,"50,100.00","50,000.00","2,591,894.50","151,886.32",0.00,0.00
2011,01,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),United Kingdom,,,"4,469.00","4,242.00","2,587,155.12","151,608.59",0.00,0.00
2011,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,"7,238.55","7,038.65","2,566,851.17","150,418.77",0.00,0.00
2011,01,1000 100,19059020,---Fresh Injera,United Arab Emirates,,,"96,478.00","91,725.00","2,555,369.93","149,745.96",0.00,0.00
2011,01,1000 100,09093000,Seeds of cumin,Saudi Arabia,,,"40,000.00","39,962.50","2,540,225.08","148,858.47",0.00,0.00
2011,01,1071 100,06031100,--Roses,Saudi Arabia,"1,208,314",,"66,277.00","60,710.00","2,536,906.63","148,664.00",0.00,0.00
2011,01,1071 100,01029010,---OX,Oman,296,UN,"106,560.00","106,560.00","2,478,200.80","145,223.81",0.00,0.00
2011,01,1000 100,08051000,"Oranges, fresh or dried",Djibouti,,,"465,650.00","454,595.00","2,468,724.74","144,668.51",0.00,0.00
2011,01,1000 100,52030000,"Cotton, carded or combed",Turkey,,,"36,997.10","36,335.75","2,456,409.98","143,946.86",0.00,0.00
2011,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Italy,,,"230,506.00","230,000.00","2,382,603.58","139,621.77",0.00,0.00
2011,01,1000 100,01061910,---Camels,Sudan,300,UN,"95,000.00","95,000.00","2,374,969.00","139,174.38",0.00,0.00
2011,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Israel,,,"38,880.00","38,400.00","2,349,928.94","137,707.02",0.00,0.00
2011,01,1000 100,52081100,"Unbleached plain cotton weave, with >=85% cotton, =<100g/m2",Italy,,M,"26,032.00","25,853.00","2,328,336.63","136,441.70",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Switzerland,,,"38,880.00","38,400.00","2,284,109.19","133,849.95",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China",,,"38,540.00","38,000.00","2,278,778.35","133,537.56",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Libyan Arab Jamahiriya,,,"38,848.00","38,400.00","2,273,605.14","133,234.40",0.00,0.00
2011,01,1000 100,07099020,---Fresh chat,China,,,"4,502.00","3,826.70","2,240,648.94","131,303.15",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Malaysia,,,"38,848.00","38,400.00","2,234,860.26","130,963.93",0.00,0.00
2011,01,1000 100,52079000,"Cotton yarn (excl. sewing), put up for retail sale, with <85% cotton",Turkey,,,"38,120.25","36,901.20","2,192,045.28","128,454.96",0.00,0.00
2011,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,"2,216.50","2,102.00","2,163,963.90","126,809.37",0.00,0.00
2011,01,1071 100,07132000,"Dried chickpeas, shelled",Sudan,,,"161,200.00","160,000.00","2,142,944.00","125,577.60",0.00,0.00
2011,01,1000 101,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,United Kingdom,,,"8,607.00","8,209.00","2,112,918.51","123,818.09",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Jordan,,,"36,540.00","36,000.00","2,111,545.80","123,737.65",0.00,0.00
2011,01,1071 100,01029010,---OX,Kuwait,313,UN,"110,752.23","110,752.23","2,097,032.20","122,887.14",0.00,0.00
2011,01,1000 505,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),China,,,"6,525.00","6,000.20","2,076,224.71","121,667.81",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Mexico,,,"18,240.00","18,000.00","2,059,865.10","120,709.13",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Spain,,,"28,872.25","28,500.00","2,056,189.76","120,493.75",0.00,0.00
2011,01,1000 100,10059000,Maize (excl. seed),Sudan,,,"505,000.00","500,000.00","2,009,352.00","117,749.04",0.00,0.00
2011,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",New Zealand,,,"18,240.00","18,000.00","1,993,417.83","116,815.29",0.00,0.00
