Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD),Total tax (ETB),Total tax (USD)
2012,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Russian Federation,,,"255,150.00","252,000.00","23,119,868.52","1,294,099.75",0.00,0.00
2012,01,1000 100,09101000,Ginger,Sudan,,,"523,216.00","521,550.00","22,390,609.05","1,253,280.55",0.00,0.00
2012,01,1071 100,07082000,"Beans, fresh or chilled",Netherlands,,,"777,385.00","651,960.00","21,872,989.94","1,224,307.60",0.00,0.00
2012,01,1000 100,26159000,"Niobium, tantalum and vanadium ores and concentrates",Hong Kong,,,"30,988.07","30,121.07","21,068,622.31","1,179,284.34",0.00,0.00
2012,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,"237,030.00","234,000.00","20,546,217.52","1,150,043.52",0.00,0.00
2012,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,"32,697.50","32,185.60","20,410,733.41","1,142,460.00",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"210,259.00","207,600.00","20,165,270.66","1,128,720.59",0.00,0.00
2012,01,1071 100,01029010,---OX,Egypt,"2,061",UN,"737,000.00","737,000.00","19,893,596.39","1,113,514.04",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,"201,706.00","199,200.00","17,856,717.27","999,502.80",0.00,0.00
2012,01,1000 100,01029010,---OX,Djibouti,"2,057",UN,"720,635.00","720,635.00","17,202,196.64","962,867.00",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Jordan,,,"758,514.00","757,000.00","16,995,178.05","951,279.44",0.00,0.00
2012,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Germany,"15,421,479",UN,"67,578.05","53,573.05","16,903,414.68","946,143.13",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,"189,603.00","187,200.00","16,866,699.71","944,088.06",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,"191,970.00","189,600.00","16,535,945.46","925,574.59",0.00,0.00
2012,01,1000 100,01029010,---OX,Sudan,"2,369",UN,"488,800.00","488,800.00","16,510,269.72","924,137.43",0.00,0.00
2012,01,1071 100,01061910,---Camels,Egypt,"2,101",UN,"839,360.00","839,360.00","16,470,193.77","921,894.24",0.00,0.00
2012,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"41,437,449",UN,"48,793.35","44,007.00","16,436,120.90","919,987.06",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Egypt,,,"691,380.00","690,000.00","16,427,889.25","919,526.31",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Yemen,,,"767,979.00","766,500.00","16,165,427.90","904,835.43",0.00,0.00
2012,01,1071 100,07019000,"Other potatoes, fresh or chilled",Somalia,,,"3,195,663.00","3,165,417.00","15,942,553.15","892,360.35",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,"185,715.00","183,600.00","15,860,782.82","887,783.38",0.00,0.00
2012,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"145,800.00","144,000.00","15,771,709.41","882,797.63",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"1,122,084.00","1,119,000.00","13,292,494.76","744,027.34",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",India,,,"939,108.00","934,000.00","13,157,387.57","736,464.91",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Kingdom,,,"1,077,342.00","1,075,000.00","13,045,286.62","730,190.23",0.00,0.00
2012,01,1000 100,06031900,--Other cut flowers,Netherlands,"4,058,030",,"149,794.00","133,698.00","12,947,949.42","724,741.93",0.00,0.00
2012,01,1000 100,07099000,"Other vegetables, fresh or chilled, nes",United Kingdom,,,"25,052.55","21,113.92","12,871,830.70","720,481.30",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Australia,,,"147,000.00","145,200.00","12,511,962.84","700,338.24",0.00,0.00
2012,01,1000 100,07132000,"Dried chickpeas, shelled",United Arab Emirates,,,"889,776.00","888,000.00","12,033,110.16","673,535.18",0.00,0.00
2012,01,1071 100,01041000,LIVE SHEEP,Saudi Arabia,"9,800",UN,"261,000.00","261,000.00","10,292,355.23","576,099.05",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",New Zealand,,,"74,146.00","73,200.00","9,817,937.42","549,544.23",0.00,0.00
2012,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,"116,736.00","115,200.00","9,779,770.12","547,407.87",0.00,0.00
2012,01,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"9,233,748",UN,"38,805.20","34,253.20","9,590,373.89","536,806.71",0.00,0.00
2012,01,1000 100,02041000,Fresh or chilled lamb carcasses and half carcasses,Saudi Arabia,,,"101,879.00","101,134.00","9,286,122.13","519,776.67",0.00,0.00
2012,01,1071 100,01029010,---OX,Djibouti,"1,117",UN,"396,840.00","396,840.00","9,265,643.14","518,630.39",0.00,0.00
2012,01,1000 100,09041100,Dried pepper (excl. crushed or ground),Sudan,,,"170,343.00","169,794.00","8,792,560.32","492,150.30",0.00,0.00
2012,01,1000 100,01061910,---Camels,Egypt,920,UN,"291,500.00","291,500.00","8,702,240.00","487,094.75",0.00,0.00
2012,01,1000 100,09093000,Seeds of cumin,Turkey,,,"380,760.00","380,000.00","8,576,810.90","480,074.05",0.00,0.00
2012,01,1000 100,02023000,Frozen boneless bovine meat,Egypt,,,"130,249.45","126,095.95","8,457,203.16","473,379.18",0.00,0.00
2012,01,1071 100,01041000,LIVE SHEEP,United Arab Emirates,"7,500",UN,"187,500.00","187,500.00","8,224,405.87","460,348.71",0.00,0.00
2012,01,1000 101,12074000,Sesamum seeds,Turkey,,,"380,912.00","380,000.00","8,118,366.55","454,413.32",0.00,0.00
2012,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,"10,913.50","10,441.50","7,984,031.54","446,894.12",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Kenya,,,"1,157,725.00","1,156,440.00","7,939,879.61","444,422.78",0.00,0.00
2012,01,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Germany,"7,151,174",UN,"30,213.00","25,799.00","7,894,785.53","441,898.71",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Russian Federation,,,"97,280.00","96,000.00","7,738,628.53","433,158.05",0.00,0.00
2012,01,1000 100,71031000,"Precious (excl. diamonds) or semi-precious stones, unworked",India,,,"1,034.39",931.98,"7,705,936.18","431,328.15",0.00,0.00
2012,01,1000 100,54082200,"Dyed woven fabrics, >=85% artificial filaments",Turkey,,M,"65,025.72","63,218.00","7,688,828.48","430,370.57",0.00,0.00
2012,01,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Indonesia,,,"499,132.00","498,000.00","7,688,068.14","430,328.01",0.00,0.00
2012,01,1071 100,06031900,--Other cut flowers,Netherlands,"3,316,912",,"129,214.00","120,069.00","7,404,071.59","414,431.73",0.00,0.00
2012,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Belgium,"6,205,734",UN,"20,625.00","17,693.00","7,013,949.82","392,595.26",0.00,0.00
2012,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Jordan,,,"73,080.00","72,000.00","6,655,142.16","372,511.54",0.00,0.00
2012,01,1000 100,07132000,"Dried chickpeas, shelled",Egypt,,,"480,960.00","480,000.00","6,648,136.20","372,119.39",0.00,0.00
2012,01,1071 100,06031100,--Roses,Norway,"3,284,470",,"91,405.50","83,446.50","6,460,177.40","361,598.68",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Canada,,,"58,639.75","57,900.00","6,453,228.66","361,209.74",0.00,0.00
2012,01,1071 100,01041000,LIVE SHEEP,Djibouti,"5,962",UN,"181,170.00","181,170.00","6,372,892.62","356,713.05",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Pakistan,,,"473,946.00","473,000.00","6,310,556.91","353,223.90",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Lebanon,,,"285,570.00","285,000.00","6,293,369.43","352,261.86",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Netherlands,,,"58,050.00","57,600.00","6,243,633.97","349,477.99",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Jordan,,,"55,350.00","54,000.00","6,023,462.40","337,154.22",0.00,0.00
2012,01,1000 100,61152900,-Other panty hose and tights: of other textile materials,Germany,,,"27,725.00","25,860.00","5,926,338.57","331,717.86",0.00,0.00
2012,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,United States,"4,204,300",UN,"19,989.00","16,560.00","5,858,969.11","327,946.95",0.00,0.00
2012,01,1000 100,06031100,--Roses,Netherlands,"2,348,230",,"123,400.50","112,417.00","5,717,848.45","320,047.94",0.00,0.00
2012,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,France,"4,824,600",UN,"25,516.00","19,950.00","5,673,603.51","317,571.39",0.00,0.00
2012,01,1071 100,06031100,--Roses,Saudi Arabia,"2,518,388",,"151,152.00","139,019.24","5,513,075.57","308,586.09",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,United Arab Emirates,,,"247,494.00","247,000.00","5,467,303.01","306,024.04",0.00,0.00
2012,01,1000 100,04090000,Natural honey,Norway,,,"84,825.00","80,295.00","5,416,814.21","303,198.00",0.00,0.00
2012,01,1000 100,61178000,"Other clothing accessories, knitted or crocheted, nes",Sudan,,UN,"9,983.00","9,968.00","5,410,378.45","302,837.77",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United Kingdom,,,"37,681.00","37,200.00","5,285,756.22","295,862.23",0.00,0.00
2012,01,1000 100,14011000,Bamboos,Sudan,,,"1,961,712.00","1,961,712.00","5,217,129.06","292,020.93",0.00,0.00
2012,01,1000 100,52052300,"Combed single cotton yarn, with >=85% cotton, nprs, >43mn but <=52mn",Turkey,,,"95,627.00","93,260.20","5,160,958.96","288,876.89",0.00,0.00
2012,01,1071 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,"72,900.00","72,000.00","5,140,660.52","287,740.72",0.00,0.00
2012,01,1071 100,01061910,---Camels,Somalia,690,UN,"329,000.00","329,000.00","4,994,835.06","279,578.36",0.00,0.00
2012,01,1000 100,02041000,Fresh or chilled lamb carcasses and half carcasses,United Arab Emirates,,,"56,130.00","56,050.00","4,882,257.32","273,276.99",0.00,0.00
2012,01,1000 100,01061910,---Camels,Sudan,535,UN,"171,200.00","171,200.00","4,657,251.20","260,682.61",0.00,0.00
2012,01,1000 101,63041900,Bedspreads (excl. knitted or crocheted),Italy,,M2,"53,815.00","52,330.00","4,585,282.05","256,654.24",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Belgium,,,"379,733.15","378,975.20","4,559,583.78","255,215.82",0.00,0.00
2012,01,1071 100,12074000,Sesamum seeds,Turkey,,,"190,000.00","189,620.00","4,298,658.00","240,610.89",0.00,0.00
2012,01,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"64,606.00","64,000.00","4,288,586.08","240,047.13",0.00,0.00
2012,01,1000 100,01041000,LIVE SHEEP,Djibouti,"9,725",UN,"108,250.00","108,250.00","4,176,822.57","233,791.34",0.00,0.00
2012,01,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Tunisia,,,"45,960.00","45,000.00","4,149,479.83","232,260.87",0.00,0.00
2012,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",United States,,,"328,585.00","328,000.00","4,063,740.60","227,461.75",0.00,0.00
2012,01,1000 100,02041000,Fresh or chilled lamb carcasses and half carcasses,Bahrain,,,"58,000.00","56,840.00","4,051,269.53","226,763.70",0.00,0.00
2012,01,1000 100,07020000,Tomatoes fresh or chilled,United Arab Emirates,,,"244,600.00","207,529.50","3,872,597.72","216,762.81",0.00,0.00
2012,01,1000 100,61153000,"-Other women's full-length or knee-length hosiers, measuring per single yarn<=67 dtx",Germany,,,"15,200.00","13,988.00","3,800,759.45","212,741.77",0.00,0.00
2012,01,1000 101,12040000,Linseed,China,,,"380,912.00","380,000.00","3,708,891.20","207,599.59",0.00,0.00
2012,01,1000 100,07132000,"Dried chickpeas, shelled",Jordan,,,"247,494.00","247,000.00","3,640,414.96","203,766.73",0.00,0.00
2012,01,1000 100,07132000,"Dried chickpeas, shelled",Saudi Arabia,,,"235,442.20","234,010.00","3,561,230.71","199,334.51",0.00,0.00
2012,01,1000 100,71031000,"Precious (excl. diamonds) or semi-precious stones, unworked",United States,,,205.61,193.50,"3,528,630.36","197,509.76",0.00,0.00
2012,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,"49,292.20","48,720.00","3,431,901.62","192,095.51",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Angola,,,"375,456.00","374,000.00","3,403,261.10","190,492.40",0.00,0.00
2012,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Canada,"2,436,900",UN,"11,356.00","9,485.00","3,395,425.81","190,053.84",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Kuwait,,,"152,304.00","152,000.00","3,352,315.27","187,640.79",0.00,0.00
2012,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,"3,933.00","3,622.20","3,335,691.56","186,710.30",0.00,0.00
2012,01,1000 100,09093000,Seeds of cumin,Sudan,,,"92,678.00","92,060.00","3,285,772.82","183,916.18",0.00,0.00
2012,01,1000 100,19059020,---Fresh Injera,United Arab Emirates,,,"122,853.00","116,816.00","3,252,852.70","182,073.52",0.00,0.00
2012,01,1000 100,64061000,UPPERS AND PARTS THEREOF (EXCL. STIFFENERS),Germany,,2UN,"3,672.00","3,422.00","3,134,947.94","175,473.98",0.00,0.00
2012,01,1000 100,52093900,"Dyed woven cotton fabrics, with >=85% cotton, >=200g/m2, nes",Turkey,,M,"27,227.73","25,547.00","3,107,374.17","173,930.58",0.00,0.00
2012,01,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Sudan,,,"118,210.00","117,880.00","3,078,518.05","172,315.40",0.00,0.00
2012,01,1000 100,07031000,"Onions and shallots, fresh or chilled",Djibouti,,,"853,275.00","842,771.00","3,040,580.15","170,191.89",0.00,0.00
2012,01,1000 100,07020000,Tomatoes fresh or chilled,Djibouti,,,"829,910.00","701,130.00","3,006,440.82","168,280.99",0.00,0.00
2012,01,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,"3,888.40","3,621.90","2,993,997.12","167,584.47",0.00,0.00
2012,01,1000 100,12021000,"Ground-nuts in shell, not roasted or otherwise cooked",Viet Nam,,,"190,380.00","190,000.00","2,977,417.80","166,656.47",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Japan,,,"114,228.00","114,000.00","2,881,013.70","161,260.39",0.00,0.00
2012,01,1000 100,07129090,---Other vegetables,China,,,"5,490.00","4,704.30","2,865,279.24","160,379.68",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Bulgaria,,,"230,460.00","230,000.00","2,841,501.65","159,048.77",0.00,0.00
2012,01,1071 100,07132000,"Dried chickpeas, shelled",Pakistan,,,"240,480.00","240,000.00","2,840,683.68","159,002.98",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,United States,,,"96,520.00","95,000.00","2,797,286.98","156,573.92",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Greece,,,"114,760.00","114,000.00","2,788,015.92","156,054.98",0.00,0.00
2012,01,1071 100,44072900,OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES,Sudan,"3,335",M3,"1,167,250.00","1,167,250.00","2,774,758.96","155,312.95",0.00,0.00
2012,01,1000 101,64051000,"FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Italy,"11,111",2UN,"11,300.00","10,300.00","2,708,475.13","151,602.81",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",South Africa,,,"19,456.00","19,200.00","2,694,466.84","150,818.72",0.00,0.00
2012,01,1071 100,06031200,--carnetions,Netherlands,"1,171,660",STM,"53,345.00","50,200.00","2,637,535.57","147,632.07",0.00,0.00
2012,01,1071 100,07020000,Tomatoes fresh or chilled,Somalia,,,"500,100.00","418,376.00","2,622,757.97","146,804.92",0.00,0.00
2012,01,1000 100,07011000,Seed potatoes,Djibouti,,,"690,875.00","676,116.00","2,590,448.54","144,996.45",0.00,0.00
2012,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Thailand,,,"1,883.00","1,767.50","2,556,396.31","143,090.43",0.00,0.00
2012,01,1000 100,16025000,Preparations of meat of bovine animals,Hong Kong,,,"56,301.40","53,989.00","2,527,745.80","141,486.76",0.00,0.00
2012,01,1000 101,52081900,"Unbleached woven cotton fabrics, nes, with >=85% cotton",Italy,,M,"42,874.00","42,364.00","2,505,672.00","140,251.21",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Mexico,,,"18,240.00","18,000.00","2,491,459.20","139,455.67",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sweden,,,"18,240.00","18,000.00","2,491,459.20","139,455.67",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,India,,,"114,228.00","114,000.00","2,487,411.39","139,229.10",0.00,0.00
2012,01,1000 100,22087000,Liqueurs and cordials,Sudan,"83,048",LTR,"101,527.00","97,996.40","2,434,530.96","136,269.20",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Italy,,,"172,879.50","172,500.00","2,432,531.70","136,157.29",0.00,0.00
2012,01,1000 100,25151200,Marble and travertine merely cut into a square or rectangular shape,China,,,"230,201.00","230,201.00","2,401,118.39","134,398.98",0.00,0.00
2012,01,1071 100,06031100,--Roses,United Arab Emirates,"1,054,166",,"64,590.00","59,018.48","2,380,507.86","133,245.34",0.00,0.00
2012,01,1000 100,08051000,"Oranges, fresh or dried",Djibouti,,,"300,937.00","294,824.00","2,305,590.38","129,051.94",0.00,0.00
2012,01,1000 100,52052400,"Combed single cotton yarn, with >=85% cotton, nprs, >52mn but <=80mn",Turkey,,,"47,257.50","46,049.70","2,301,512.09","128,823.67",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China",,,"19,456.00","19,200.00","2,274,603.90","127,317.52",0.00,0.00
2012,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",Italy,,,"172,828.00","172,471.00","2,202,915.77","123,304.89",0.00,0.00
2012,01,1071 100,20089900,"Other fruit, etc, prepared or preserved, nes",United Arab Emirates,,,"4,425.87","2,281.25","2,189,835.74","122,572.75",0.00,0.00
2012,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Spain,,,"19,200.00","19,200.00","2,177,719.82","121,894.58",0.00,0.00
2012,01,1000 100,07133200,"Dried adzuki beans, shelled",Djibouti,,,"247,463.00","244,334.00","2,137,158.69","119,624.23",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Mexico,,,"76,152.00","76,000.00","2,118,995.52","118,607.58",0.00,0.00
2012,01,1000 100,07099000,"Other vegetables, fresh or chilled, nes",United Arab Emirates,,,"144,330.00","112,945.00","2,090,329.72","117,003.05",0.00,0.00
2012,01,1000 100,07099000,"Other vegetables, fresh or chilled, nes",China,,,"3,992.00","3,393.20","2,067,631.55","115,732.56",0.00,0.00
2012,01,1000 100,02023000,Frozen boneless bovine meat,Angola,,,"28,775.20","28,000.00","2,049,650.40","114,726.09",0.00,0.00
2012,01,1000 100,12074000,Sesamum seeds,Swaziland,,,"95,000.00","94,810.00","2,008,452.71","112,420.11",0.00,0.00
2012,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Germany,,,"162,151.60","161,808.00","1,994,233.87","111,624.23",0.00,0.00
2012,01,1000 100,64035900,"FOOTWEAR WITH LEATHER SOLES AND UPPERS, NOT COVERING THE ANKLE",United States,"8,058",2UN,"11,344.80","10,539.00","1,977,707.56","110,699.20",0.00,0.00
2012,01,1071 100,06031100,--Roses,Germany,"896,280",,"37,815.00","34,238.00","1,963,084.98","109,880.72",0.00,0.00
2012,01,1000 100,52052100,"Combed single cotton yarn, with >=85% cotton, nprs, <=14mn",Turkey,,,"37,400.00","36,149.15","1,960,717.23","109,748.19",0.00,0.00
2012,01,1000 100,07101000,"Potatoes, frozen",Djibouti,,,"600,650.00","597,950.00","1,937,642.35","108,456.61",0.00,0.00
2012,01,1000 100,07099000,"Other vegetables, fresh or chilled, nes",Israel,,,"3,672.00","3,121.20","1,902,241.01","106,475.07",0.00,0.00
2012,01,1000 100,07132000,"Dried chickpeas, shelled",Djibouti,,,"129,615.00","129,250.00","1,792,946.76","100,357.49",0.00,0.00
2012,01,1071 100,10070000,Grain sorghum,Saudi Arabia,,,"370,000.00","369,400.00","1,742,265.99","97,520.71",0.00,0.00
2012,01,1000 100,20093100,JUICE OF ANY OTHER SINGLE CITRUS FRUIT: OF A BRIX VALUE NOT EXCEEDING 20,Netherlands,,LTR,"106,800.00","93,600.00","1,738,957.57","97,335.53",0.00,0.00
2012,01,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",India,,,"132,000.00","131,736.00","1,735,839.66","97,161.01",0.00,0.00
2012,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Indonesia,,,"1,185.00","1,116.00","1,714,597.09","95,971.98",0.00,0.00
2012,01,1000 505,42032900,"PROTECTIVE GLOVES, MITTENS AND MITTS FOR TRADES, NES, OF LEATHER",United States,,2UN,"6,450.00","6,172.00","1,699,597.31","95,132.39",0.00,0.00
2012,01,1000 100,09101000,Ginger,Saudi Arabia,,,"52,751.50","52,620.00","1,690,142.69","94,603.19",0.00,0.00
2012,01,1000 101,52051100,"Uncombed single cotton yarn, with >=85% cotton, nprs, <=14mn",China,,,"36,781.00","35,509.00","1,682,815.71","94,193.07",0.00,0.00
2012,01,1071 100,01041000,LIVE SHEEP,Somalia,"1,916",UN,"80,160.00","80,160.00","1,674,121.09","93,706.40",0.00,0.00
2012,01,1000 100,07135000,"Dried broad beans and horse beans, shelled",Djibouti,,,"128,225.00","126,540.00","1,665,532.85","93,225.69",0.00,0.00
2012,01,1000 100,15219020,---Bee Wax,United Kingdom,,,"16,706.00","16,500.00","1,657,338.69","92,767.03",0.00,0.00
2012,01,1000 100,62059000,"MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES",Germany,"19,794",UN,"8,400.00","7,612.00","1,624,152.58","90,909.49",0.00,0.00
