Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD),Total tax (ETB),Total tax (USD)
2010,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",United States,,,"3,018,561.00","3,012,535.00","25,844,922.38","1,774,514.91",0.00,0.00
2010,01,1071 100,07135000,"Dried broad beans and horse beans, shelled",Sudan,,,"3,351,721.50","3,336,900.00","24,794,178.22","1,702,370.71",0.00,0.00
2010,01,1071 100,01061910,---Camels,Egypt,"4,118",UN,"1,749,740.00","1,739,660.00","23,423,564.85","1,608,264.26",0.00,0.00
2010,01,1071 100,07082000,"Beans, fresh or chilled",Netherlands,,,"939,293.00","785,685.72","21,168,810.76","1,453,452.63",0.00,0.00
2010,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Germany,"22,584,510",UN,"98,314.00","87,172.00","20,089,551.48","1,379,350.58",0.00,0.00
2010,01,1000 100,07134000,"Dried lentils, shelled",Turkey,,,"1,810,614.00","1,807,000.00","19,341,216.56","1,327,969.83",0.00,0.00
2010,01,1000 100,02045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,"434,220.00","413,594.00","18,494,562.05","1,269,838.45",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"312,210.00","308,400.00","16,188,393.93","1,111,496.72",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,"636,030.25","629,340.00","14,775,014.03","1,014,453.91",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,"303,812.00","300,000.00","13,773,683.45","945,702.46",0.00,0.00
2010,01,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),United Kingdom,,,"37,900.00","36,159.00","13,746,727.93","943,851.69",0.00,0.00
2010,01,1000 100,07135000,"Dried broad beans and horse beans, shelled",Sudan,,,"1,789,046.50","1,781,600.00","13,197,633.09","906,150.78",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,"349,920.00","345,600.00","12,878,667.54","884,250.58",0.00,0.00
2010,01,1000 100,07099020,---Fresh chat,United Kingdom,,,"27,673.64","23,521.75","10,521,709.85","722,421.63",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"185,925.00","183,600.00","9,357,491.33","642,486.27",0.00,0.00
2010,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"27,275,129",UN,"30,067.00","23,306.00","9,083,331.64","623,662.44",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Pakistan,,,"1,257,510.00","1,255,000.00","8,857,302.91","608,143.29",0.00,0.00
2010,01,1000 100,01061910,---Camels,Sudan,"1,643",UN,"410,750.00","410,750.00","8,399,549.48","576,713.89",0.00,0.00
2010,01,1071 100,12074000,Sesamum seeds,Israel,,,"437,114.00","436,240.00","8,201,108.88","563,088.94",0.00,0.00
2010,01,1071 100,01029010,---OX,Somalia,"1,484",UN,"518,950.00","518,950.00","7,966,667.94","546,992.20",0.00,0.00
2010,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,United States,"6,965,260",UN,"33,525.00","29,795.00","7,944,502.31","545,470.31",0.00,0.00
2010,01,1071 100,01029010,---OX,United Arab Emirates,"1,204",UN,"427,440.00","427,440.00","7,691,021.60","528,066.30",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Arab Emirates,,,"1,010,253.00","1,007,912.00","7,598,929.85","521,743.27",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Switzerland,,,"148,262.00","146,400.00","7,466,456.79","512,647.66",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,"166,255.00","164,400.00","7,269,839.79","499,147.91",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Switzerland,,,"380,760.00","380,000.00","7,040,457.60","483,398.51",0.00,0.00
2010,01,1000 100,02089000,"Fresh, chilled or frozen meat and edible offal, nes",Saudi Arabia,,,"173,254.00","165,137.00","6,955,083.18","477,536.69",0.00,0.00
2010,01,1071 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,"148,230.00","146,400.00","6,902,554.16","473,930.05",0.00,0.00
2010,01,1071 100,12074000,Sesamum seeds,United Arab Emirates,,,"380,760.00","380,000.00","6,894,280.34","473,361.97",0.00,0.00
2010,01,1000 100,07132000,"Dried chickpeas, shelled",Pakistan,,,"1,047,924.00","1,045,832.00","6,795,027.86","466,547.28",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Yemen,,,"362,854.00","362,137.00","6,629,660.45","455,193.14",0.00,0.00
2010,01,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"8,476,039",UN,"32,241.00","28,097.00","6,588,399.93","452,360.19",0.00,0.00
2010,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Belgium,"5,115,600",UN,"15,048.00","13,292.00","6,336,273.17","435,049.14",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"763,728.00","762,580.00","6,210,454.25","426,410.40",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Canada,,,"111,841.00","110,400.00","6,176,131.51","424,053.80",0.00,0.00
2010,01,1000 100,06031100,--Roses,Netherlands,"2,959,780",,"144,295.00","133,121.00","5,979,060.53","410,522.88",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",India,,,"729,860.40","728,416.00","5,740,437.38","394,138.99",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Syrian Arab Republic,,,"285,570.00","285,000.00","5,464,048.50","375,162.11",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,"98,421.00","97,200.00","5,374,270.64","368,997.95",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,"146,520.00","144,000.00","5,339,621.52","366,618.94",0.00,0.00
2010,01,1071 100,06031100,--Roses,Germany,"3,004,445",,"120,297.75","111,067.75","5,304,824.59","364,229.78",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Turkey,,,"714,426.00","713,000.00","5,212,369.82","357,881.82",0.00,0.00
2010,01,1071 100,12074000,Sesamum seeds,United Kingdom,,,"300,000.00","299,280.00","5,176,466.99","355,416.73",0.00,0.00
2010,01,1000 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,"111,780.00","110,400.00","5,169,618.68","354,946.53",0.00,0.00
2010,01,1071 100,12040000,Linseed,Belgium,,,"751,800.00","751,800.00","5,093,226.57","349,701.44",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Viet Nam,,,"304,608.00","304,000.00","5,015,373.45","344,356.03",0.00,0.00
2010,01,1000 100,07132000,"Dried chickpeas, shelled",Sudan,,,"649,259.50","645,450.00","4,992,155.18","342,761.86",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,"210,175.50","208,440.00","4,957,827.53","340,404.92",0.00,0.00
2010,01,1000 505,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),China,,,"49,152.00","47,666.00","4,913,735.27","337,377.55",0.00,0.00
2010,01,1071 100,01029010,---OX,Sudan,949,UN,"189,800.00","189,800.00","4,851,595.04","333,110.99",0.00,0.00
2010,01,1000 100,02041000,Fresh or chilled lamb carcasses and half carcasses,Saudi Arabia,,,"99,749.00","98,576.00","4,757,715.22","326,665.19",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Russian Federation,,,"145,800.00","144,000.00","4,650,253.28","319,286.85",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,"127,575.00","126,000.00","4,616,417.55","316,963.68",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,"78,913.75","77,940.00","4,485,440.81","307,970.81",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Saudi Arabia,,,"228,489.50","228,025.00","4,301,373.98","295,332.76",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sweden,,,"116,640.00","115,200.00","4,290,639.90","294,595.76",0.00,0.00
2010,01,1000 100,85444900,"Electric conductors, nes, for a voltage <=80 V, not fitted with connectors",Canada,,,"2,786.00","1,000.00","4,284,348.50","294,163.79",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,India,,,"228,076.00","227,620.00","4,063,660.41","279,011.32",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Netherlands,,,"54,675.00","54,000.00","3,875,785.33","266,111.80",0.00,0.00
2010,01,1000 100,52071000,"Cotton yarn (excl. sewing), put up for retail sale, with >=85% cotton",Turkey,,,"112,050.90","109,819.80","3,795,872.40","260,624.97",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Australia,,,"74,003.00","73,200.00","3,761,417.77","258,259.31",0.00,0.00
2010,01,1071 100,12074000,Sesamum seeds,Turkey,,,"190,380.00","190,000.00","3,714,227.38","255,019.22",0.00,0.00
2010,01,1000 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"72,900.00","72,000.00","3,677,110.92","252,470.80",0.00,0.00
2010,01,1071 100,12074000,Sesamum seeds,Saudi Arabia,,,"190,380.00","190,000.00","3,642,699.00","250,108.07",0.00,0.00
2010,01,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Arab Emirates,,,"460,920.00","460,000.00","3,620,167.10","248,561.03",0.00,0.00
2010,01,1000 100,52052800,"Combed single cotton yarn, with >=85% cotton, nprs, >120mn",Turkey,,,"101,611.20","97,718.48","3,581,530.92","245,908.26",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Singapore,,,"190,380.00","190,000.00","3,489,565.55","239,593.91",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Spain,,,"190,380.00","190,000.00","3,455,907.15","237,282.92",0.00,0.00
2010,01,1071 100,12079900,"Other oil seeds and oleaginous fruits, nes",United States,,,"380,760.00","380,000.00","3,401,900.60","233,574.83",0.00,0.00
2010,01,1000 100,09101000,Ginger,Sudan,,,"300,846.40","298,748.00","3,375,419.98","231,756.67",0.00,0.00
2010,01,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Sudan,,,"507,012.00","506,000.00","3,328,724.54","228,550.55",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Kenya,,,"575,250.00","570,000.00","3,302,505.47","226,750.35",0.00,0.00
2010,01,1000 100,07134000,"Dried lentils, shelled",Pakistan,,,"291,494.00","290,912.00","3,115,279.59","213,895.40",0.00,0.00
2010,01,1000 100,07129010,---Mixture of Vegetables,Kenya,,,"8,153.94","6,942.75","3,105,798.53","213,244.43",0.00,0.00
2010,01,1000 100,02045000,"Fresh, chilled or frozen goat meat",Saudi Arabia,,,"73,106.00","71,931.00","3,090,824.93","212,216.34",0.00,0.00
2010,01,1000 100,07011000,Seed potatoes,Djibouti,,,"1,123,250.00","1,100,362.00","3,090,398.22","212,187.05",0.00,0.00
2010,01,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),India,,,"14,715.00","14,231.00","3,074,062.67","211,065.44",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Spain,,,"75,330.00","74,400.00","3,047,820.03","209,263.62",0.00,0.00
2010,01,1071 100,01029010,---OX,Egypt,471,UN,"169,560.00","169,560.00","3,014,093.85","206,947.98",0.00,0.00
2010,01,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Germany,"3,551,880",UN,"14,181.00","12,227.00","2,977,232.93","204,417.11",0.00,0.00
2010,01,1000 100,07031000,"Onions and shallots, fresh or chilled",Djibouti,,,"1,158,950.00","1,070,404.00","2,950,389.32","202,574.02",0.00,0.00
2010,01,1000 100,07134000,"Dried lentils, shelled",Bangladesh,,,"230,460.00","230,000.00","2,849,611.68","195,654.62",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,"57,105.00","56,400.00","2,784,142.78","191,159.52",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United Kingdom,,,"54,705.00","54,000.00","2,749,470.42","188,778.91",0.00,0.00
2010,01,1071 100,01019000,"OTHER LIVE HORSES,ASSES,MULES,AND HINNIES(EXCLUDING 0101.1000):NES",Somalia,510,UN,"254,800.00","254,800.00","2,708,291.92","185,951.59",0.00,0.00
2010,01,1071 100,07134000,"Dried lentils, shelled",Turkey,,,"230,460.00","230,000.00","2,692,476.24","184,865.68",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",South Africa,,,"309,117.00","308,500.00","2,662,530.93","182,809.64",0.00,0.00
2010,01,1000 100,78011000,"Refined lead, unwrought","Korea, Republic of",,,"109,550.00","109,550.00","2,635,943.46","180,984.14",0.00,0.00
2010,01,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Canada,"2,288,300",UN,"10,917.00","9,704.00","2,632,646.02","180,757.73",0.00,0.00
2010,01,1000 100,52030000,"Cotton, carded or combed",Djibouti,,,"153,090.00","150,147.00","2,620,017.98","179,890.69",0.00,0.00
2010,01,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Tunisia,,,"46,364.00","46,000.00","2,594,227.97","178,119.95",0.00,0.00
2010,01,1000 100,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),Tunisia,,,"5,400.00","5,293.60","2,568,726.28","176,369.00",0.00,0.00
2010,01,1000 100,07134000,"Dried lentils, shelled",Singapore,,,"253,506.00","253,000.00","2,482,000.43","170,414.39",0.00,0.00
2010,01,1071 100,07132000,"Dried chickpeas, shelled",Sudan,,,"330,797.00","328,200.00","2,480,965.88","170,343.36",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Canada,,,"132,300.00","132,000.00","2,478,524.82","170,175.76",0.00,0.00
2010,01,1071 100,07134000,"Dried lentils, shelled",Bangladesh,,,"215,430.00","215,000.00","2,432,903.71","167,043.41",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Belgium,,,"322,644.00","322,000.00","2,404,036.19","165,061.36",0.00,0.00
2010,01,1000 100,12059000,"RAPE OR COLZA SEEDS, (EXCL LOW ERUCIC ACID RAPE OR COLZA );NES",China,,,"1,234,064.00","1,232,000.00","2,396,658.67","164,554.82",0.00,0.00
2010,01,1000 100,04090000,Natural honey,Sudan,,,"52,680.00","52,024.00","2,371,610.63","162,835.02",0.00,0.00
2010,01,1000 100,07019000,"Other potatoes, fresh or chilled",Sudan,,,"369,944.00","368,100.00","2,350,159.65","161,362.19",0.00,0.00
2010,01,1000 101,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"76,080.00","75,000.00","2,344,201.52","160,953.11",0.00,0.00
2010,01,1000 100,07020000,Tomatoes fresh or chilled,Djibouti,,,"825,920.00","686,436.00","2,294,151.14","157,516.64",0.00,0.00
2010,01,1000 100,09101000,Ginger,Saudi Arabia,,,"152,000.00","151,779.00","2,230,438.19","153,142.11",0.00,0.00
2010,01,1000 100,12089000,"Other flours and meal of oil seeds or oleaginous fruit, nes",United States,,,"234,468.00","234,000.00","2,211,091.27","151,813.74",0.00,0.00
2010,01,1000 505,12079900,"Other oil seeds and oleaginous fruits, nes",Israel,,,"77,874.72","74,088.00","2,201,695.48","151,168.63",0.00,0.00
2010,01,1000 100,01029010,---OX,United Arab Emirates,378,UN,"121,680.00","121,680.00","2,169,089.99","148,929.93",0.00,0.00
2010,01,1071 100,01061910,---Camels,Somalia,396,UN,"171,600.00","171,600.00","2,105,066.65","144,534.08",0.00,0.00
2010,01,1000 100,08051000,"Oranges, fresh or dried",Djibouti,,,"456,795.00","420,567.00","2,097,670.60","144,026.27",0.00,0.00
2010,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",Singapore,,,"234,468.00","234,000.00","2,049,964.83","140,750.79",0.00,0.00
2010,01,1000 100,07132000,"Dried chickpeas, shelled",United Arab Emirates,,,"378,756.00","378,000.00","2,032,581.84","139,557.27",0.00,0.00
2010,01,1000 100,33059000,"Preparations for use on the hair, nes",Sudan,,LTR,"86,143.00","59,633.00","1,997,479.35","137,147.13",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,Greece,,,"114,235.60","114,000.00","1,993,490.26","136,873.24",0.00,0.00
2010,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",India,,,"249,390.00","248,892.00","1,992,402.59","136,798.56",0.00,0.00
2010,01,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Norway,,,"38,880.00","38,400.00","1,980,115.57","135,954.93",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Mexico,,,"36,480.00","36,000.00","1,979,278.46","135,897.45",0.00,0.00
2010,01,1000 101,07132000,"Dried chickpeas, shelled",Pakistan,,,"345,759.00","345,000.00","1,967,858.79","135,113.38",0.00,0.00
2010,01,1000 100,78011000,"Refined lead, unwrought",India,,,"81,540.00","81,540.00","1,943,694.33","133,454.24",0.00,0.00
2010,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",United Kingdom,,,"228,690.00","227,568.00","1,920,035.39","131,829.82",0.00,0.00
2010,01,1000 100,07099020,---Fresh chat,China,,,"5,016.00","4,263.60","1,907,039.93","130,937.55",0.00,0.00
2010,01,1000 100,07133200,"Dried adzuki beans, shelled",Kenya,,,"610,025.00","607,820.00","1,883,724.14","129,336.68",0.00,0.00
2010,01,1071 100,44072900,OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES,Sudan,"2,089",M3,"731,150.00","731,150.00","1,867,486.47","128,221.80",0.00,0.00
2010,01,1000 100,07099090,---Other vegetables,United Arab Emirates,,,"172,362.00","138,556.00","1,857,588.79","127,542.23",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Israel,,,"36,450.00","36,000.00","1,828,397.70","125,537.97",0.00,0.00
2010,01,1000 100,07082000,"Beans, fresh or chilled",Netherlands,,,"90,400.00","71,876.00","1,792,669.95","123,084.89",0.00,0.00
2010,01,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",Netherlands,,,"234,582.00","234,000.00","1,771,418.24","121,625.75",0.00,0.00
2010,01,1000 100,52079000,"Cotton yarn (excl. sewing), put up for retail sale, with <85% cotton",Turkey,,,"34,018.20","33,328.20","1,748,886.28","120,078.70",0.00,0.00
2010,01,1000 100,12074000,Sesamum seeds,United Arab Emirates,,,"95,190.00","95,000.00","1,730,282.02","118,801.33",0.00,0.00
2010,01,1000 100,19059020,---Fresh Injera,United Arab Emirates,,,"80,479.00","74,683.00","1,728,884.31","118,705.37",0.00,0.00
2010,01,1071 101,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Switzerland,,,"36,450.00","36,000.00","1,723,457.94","118,332.79",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Italy,,,"228,152.00","227,682.00","1,718,355.35","117,982.45",0.00,0.00
2010,01,1071 100,06031100,--Roses,Japan,"817,955",,"45,911.00","42,563.00","1,642,612.92","112,781.96",0.00,0.00
2010,01,1000 505,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),Italy,,,"11,916.00","11,566.00","1,616,847.10","111,012.88",0.00,0.00
2010,01,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"56,134.40","56,000.00","1,608,289.20","110,425.29",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Kingdom,,,"204,276.00","203,868.00","1,598,619.96","109,761.40",0.00,0.00
2010,01,1000 101,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),United Kingdom,,,"6,000.00","5,700.00","1,594,931.55","109,508.16",0.00,0.00
2010,01,1000 100,09083000,Cardamoms,Jordan,,,"20,250.00","20,000.00","1,585,848.40","108,884.51",0.00,0.00
2010,01,1000 100,07134000,"Dried lentils, shelled",Sudan,,,"115,174.20","114,600.00","1,571,587.01","107,905.32",0.00,0.00
2010,01,1000 100,41062200,TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST),Italy,,,"11,600.00","11,310.00","1,509,863.16","103,667.35",0.00,0.00
2010,01,1071 100,09101000,Ginger,Sudan,,,"121,860.00","121,000.00","1,465,449.37","100,617.90",0.00,0.00
2010,01,1000 100,12040000,Linseed,Netherlands,,,"200,400.00","200,000.00","1,457,957.40","100,103.50",0.00,0.00
2010,01,1000 505,63031900,"Curtains, etc; valances of textile materials, knitted or crocheted",Germany,,M2,"23,760.00","22,800.00","1,448,064.35","99,424.24",0.00,0.00
2010,01,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Bulgaria,,,"230,460.00","230,000.00","1,425,126.10","97,849.30",0.00,0.00
2010,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,"3,863.00","3,712.00","1,403,932.60","96,394.15",0.00,0.00
2010,01,1071 100,12074000,Sesamum seeds,Kuwait,,,"76,152.00","76,000.00","1,390,962.71","95,503.64",0.00,0.00
2010,01,1000 505,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),India,,,"4,062.00","3,741.00","1,378,533.60","94,650.25",0.00,0.00
2010,01,1071 101,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"45,560.00","45,000.00","1,305,179.40","89,613.75",0.00,0.00
2010,01,1071 100,06031100,--Roses,United Arab Emirates,"799,820",,"46,610.00","42,807.00","1,289,707.35","88,551.43",0.00,0.00
2010,01,1071 100,07134000,"Dried lentils, shelled",United Arab Emirates,,,"115,230.00","115,000.00","1,280,509.93","87,919.94",0.00,0.00
2010,01,1000 100,52091900,"Unbleached cotton fabrics, with >=85% cotton, >=200g/m2, nes",Turkey,,M,"26,329.20","25,709.00","1,254,170.72","86,111.48",0.00,0.00
2010,01,1000 100,52071000,"Cotton yarn (excl. sewing), put up for retail sale, with >=85% cotton",Netherlands,,,"37,839.16","35,163.06","1,240,201.04","85,152.33",0.00,0.00
2010,01,1071 100,12092900,"Other seeds of forage plants, of a kind used for sowing, nes",Iraq,,,"230,460.00","230,000.00","1,234,683.23","84,773.47",0.00,0.00
2010,01,1071 100,06031100,--Roses,Saudi Arabia,"759,026",,"39,962.00","36,750.00","1,194,948.44","82,045.28",0.00,0.00
2010,01,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Germany,,,"183,354.20","182,956.00","1,185,631.99","81,405.61",0.00,0.00
2010,01,1000 100,52121100,"Unbleached woven fabrics of cotton, =<200g/m2, nes",Belgium,,M,"37,033.40","34,849.40","1,170,442.87","80,362.72",0.00,0.00
2010,01,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,"2,526.90","2,381.90","1,168,976.28","80,262.03",0.00,0.00
2010,01,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Denmark,,,"21,000.00","21,000.00","1,149,515.24","78,925.83",0.00,0.00
2010,01,1000 100,07133900,"Dried beans, shelled, nes",India,,,"132,000.00","131,736.00","1,131,068.00","77,659.24",0.00,0.00
2010,01,1000 100,01041000,LIVE SHEEP,United Arab Emirates,"2,500",UN,"62,500.00","62,500.00","1,119,886.25","76,891.50",0.00,0.00
2010,01,1000 100,15219090,"--- OTHER BEESWAX , INSECT WAXES",Germany,,,"19,200.00","19,000.00","1,104,295.01","75,821.00",0.00,0.00
2010,01,1000 101,64059000,"FOOTWEAR, NES",Uganda,"3,504",2UN,"5,423.60","5,131.60","1,097,918.65","75,383.20",0.00,0.00
2010,01,1000 100,64039900,"FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE",Germany,"11,021",2UN,"1,776.50","1,736.50","1,081,445.02","74,252.12",0.00,0.00
2010,01,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),Italy,,,"2,684.00","2,540.00","1,061,499.28","72,882.64",0.00,0.00
