Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD),Total tax (ETB),Total tax (USD)
2015,02,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Malaysia,"6,526",UN,20.00,10.00,"1,351.68",65.04,0.00,0.00
2015,02,1000 100,11029000,"Other cereal flour, nes",Netherlands,,,15.00,10.00,"1,285.93",61.88,0.00,0.00
2015,02,1000 100,10089090,--- other cereals,United States,,,50.20,50.00,"1,164.19",56.02,0.00,0.00
2015,02,1000 100,69120090,---Other ceramic tableware and kithchenware(excluding hand made),South Africa,340,KGM,33.00,23.00,"1,039.63",50.03,0.00,0.00
2015,02,3052 505,49011000,"Printed books, brochures, leaflets, etc, in single sheets",Germany,,,770.00,736.00,959.23,46.16,0.00,0.00
2015,02,1000 100,14019000,"Vegetable materials for plaiting, (excl. bamboos and rattans)",Saudi Arabia,,,15.50,15.00,917.32,44.14,0.00,0.00
2015,02,1000 100,07041000,"Cauliflowers and headed broccoli, fresh or chilled",Somalia,,,24.00,20.00,898.67,43.24,0.00,0.00
2015,02,1000 100,33049900,"Beauty, make-up, skin-care (incl. suntan), nes",Djibouti,2,UN,100.00,98.00,798.32,38.41,0.00,0.00
2015,02,1000 100,09096100,--NEITHER CRUSHED NOR GROUND,United Arab Emirates,,,45.00,25.00,794.60,38.24,0.00,0.00
2015,02,1071 100,06031900,--Other cut flowers,Cameroon,,,11.33,9.97,785.43,37.79,0.00,0.00
2015,02,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Germany,,,15.70,15.00,763.70,36.75,0.00,0.00
2015,02,1071 100,06031900,--Other cut flowers,Equatorial Guinea,,,10.80,9.50,748.53,36.02,0.00,0.00
2015,02,1000 100,62171000,"Clothing accessories, nes",Australia,24,UN,10.00,10.00,735.28,35.38,0.00,0.00
2015,02,1000 100,11029000,"Other cereal flour, nes",Germany,,,22.50,17.00,733.50,35.29,0.00,0.00
2015,02,1000 100,69139010,---hand made statuettes and other ornamental ceramic articles,South Africa,100,KGM,170.00,110.00,713.47,34.33,0.00,0.00
2015,02,1000 100,08039000,-OTHER,Somalia,,,180.00,140.00,684.93,32.96,0.00,0.00
2015,02,1000 100,09109900,"Other spices, nes",Switzerland,,,7.00,5.00,652.55,31.40,0.00,0.00
2015,02,1000 100,44219090,"--- OTHER ARTICLES OF WOOD ,NES",Saudi Arabia,300,UN,8.50,8.00,611.54,29.43,0.00,0.00
2015,02,1000 100,12129300,--SUGAR CANE,Somalia,,,50.00,49.00,499.43,24.03,0.00,0.00
2015,02,1000 100,07039000,"Leeks and other alliaceous vegetables, nes",Saudi Arabia,,,45.00,20.00,485.76,23.37,0.00,0.00
2015,02,1000 100,07142000,"Sweet potatoes, fresh or dried, chilled or frozen",Somalia,,,100.00,98.00,479.45,23.07,0.00,0.00
2015,02,1000 100,07070000,"Cucumbers and gherkins, fresh or chilled",Somalia,,,12.00,10.00,449.33,21.62,0.00,0.00
2015,02,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Swaziland,,,22.00,19.70,428.91,20.64,0.00,0.00
2015,02,1000 100,19019010,"--- OTHER FOOD PREPARATION OF FLOUR , ETC ,MALT EXTRACT",Swaziland,,,22.00,19.60,428.91,20.64,0.00,0.00
2015,02,1071 100,12093000,"Seeds of herbaceous plants, of a kind used for sowing",Germany,,,5.00,1.23,421.69,20.29,0.00,0.00
2015,02,1000 100,07049000,"White and red cabbages, kohlrabi, kale...etc, fresh or chilled",Somalia,,,100.00,98.00,399.54,19.23,0.00,0.00
2015,02,1000 100,07069010,--Beetroot,Somalia,,,100.00,98.00,399.54,19.23,0.00,0.00
2015,02,1000 100,07081000,"Peas, fresh or chilled",Japan,,,18.72,10.00,381.98,18.38,0.00,0.00
2015,02,1000 100,09061900,--Other cinnamon,Norway,,,6.00,1.50,306.07,14.73,0.00,0.00
2015,02,1000 100,07039000,"Leeks and other alliaceous vegetables, nes",Nigeria,,,18.00,10.00,285.19,13.72,0.00,0.00
2015,02,1000 100,92060090,---Other percussion musical instruments (excluding hand made),Australia,13,UN,15.00,15.00,224.66,10.81,0.00,0.00
2015,02,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES, NES",Colombia,1,UN,0.25,0.25,208.33,10.02,0.00,0.00
2015,02,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES, NES",Switzerland,1,UN,0.25,0.25,207.92,10.00,0.00,0.00
2015,02,1000 100,09022000,"Green tea,whether or not flavoured, nes",Norway,,,3.00,1.00,204.05,9.82,0.00,0.00
2015,02,1000 100,25239000,-Other hydraulic cement,Italy,,,53.00,44.00,203.84,9.81,0.00,0.00
2015,02,1000 100,07039000,"Leeks and other alliaceous vegetables, nes",Somalia,,,50.00,50.00,203.84,9.81,0.00,0.00
2015,02,1000 100,64061000,-UPPERS AND PARTS THEREOF (EXCL. STIFFENERS),Canada,1,2UN,3.00,2.00,203.65,9.80,0.00,0.00
2015,02,1071 100,12040000,Linseed,United States,,,2.00,0.20,200.35,9.64,0.00,0.00
2015,02,1000 100,08054000,"Grapefruit, fresh or dried",Djibouti,,,45.00,35.00,199.97,9.62,0.00,0.00
2015,02,1000 100,08027000,-KOLA NUTS (COLA SPP.),Djibouti,,,45.00,35.00,135.69,6.53,0.00,0.00
2015,02,1000 100,66019900,--Other,Australia,2,UN,5.00,5.00,122.54,5.90,0.00,0.00
2015,02,1000 100,44042000,"Non-coniferous hoopwood; split poles, etc; wooden sticks, etc; chipwood",Australia,,,5.00,5.00,122.54,5.90,0.00,0.00
2015,02,1000 100,58022000,"Terry towelling and similar woven terry fabrics, of other textiles",Norway,20,M,17.00,16.50,122.19,5.88,0.00,0.00
2015,02,1000 100,07097000,"Spinach, fresh or chilled",Russian Federation,,,5.40,3.00,110.00,5.29,0.00,0.00
2015,03,1000 100,12074090,--OTHER,China,,,"17,648,663.00","17,613,000.00","533,082,448.88","25,651,162.01",0.00,0.00
2015,03,1000 100,71081300,"--Other Semi-manufacturedforms gold (incl. gold plated with platinum), non-monetary",Switzerland,,,838.70,757.44,"467,467,370.65","22,493,858.66",0.00,0.00
2015,03,1071 100,07099900,--OTHER,Somalia,,,"4,054,966.00","3,526,255.99","362,893,179.29","17,461,898.72",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,"4,435,425.25","4,363,150.00","314,598,401.32","15,138,023.35",0.00,0.00
2015,03,1071 100,06031100,--Roses,Netherlands,,,"25,044,425.20","3,156,921.28","249,271,234.36","11,994,573.88",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United States,,,"1,578,510.35","1,558,645.00","209,854,390.73","10,097,891.96",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,"2,442,057.00","2,427,600.00","196,140,388.84","9,437,993.88",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Israel,,,"6,149,428.44","6,137,108.00","186,159,054.06","8,957,706.38",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,"1,199,923.00","1,186,800.00","124,533,260.10","5,992,361.66",0.00,0.00
2015,03,1000 100,02045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,"1,004,590.40","978,431.30","100,089,412.32","4,816,158.81",0.00,0.00
2015,03,1071 100,07099900,--OTHER,Djibouti,,,"578,269.00","550,717.43","84,723,015.65","4,076,749.86",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,"1,304,187.55","1,291,200.00","74,983,397.08","3,608,093.40",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,"681,950.00","673,380.00","67,766,327.13","3,260,818.36",0.00,0.00
2015,03,1071 100,12074090,--OTHER,China,,,"2,094,180.00","2,090,000.00","62,424,394.03","3,003,772.21",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Turkey,,,"2,182,356.00","2,178,000.00","60,188,898.90","2,896,203.39",0.00,0.00
2015,03,1071 100,01061300,--CAMELS & OTHER CAMELIDS (CAMELIDAE),Egypt,"3,122",UN,"1,332,350.00","1,332,350.00","49,595,923.05","2,386,484.60",0.00,0.00
2015,03,1000 100,02045000,"Fresh, chilled or frozen goat meat",Saudi Arabia,,,"447,479.00","439,816.75","49,419,841.59","2,378,011.82",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,"378,793.75","374,100.00","47,763,178.57","2,298,295.57",0.00,0.00
2015,03,1000 100,61109000,"JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",Germany,"461,167",UN,"302,825.00","284,085.00","44,174,169.47","2,125,597.61",0.00,0.00
2015,03,1000 100,07132000,"Dried chickpeas, shelled",India,,,"4,448,872.00","4,440,000.00","43,453,903.81","2,090,939.46",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United Kingdom,,,"327,613.50","324,000.00","42,439,044.21","2,042,105.87",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,"556,577.00","554,400.00","42,112,725.22","2,026,403.87",0.00,0.00
2015,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,"55,656.80","53,883.13","40,295,099.37","1,938,942.32",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,"522,640.00","518,400.00","39,800,664.88","1,915,150.85",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Pakistan,,,"3,117,600.00","3,111,000.00","38,794,681.31","1,866,744.36",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"377,001.00","373,200.00","38,558,286.42","1,855,369.38",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Australia,,,"347,554.00","343,200.00","36,695,258.63","1,765,723.16",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",India,,,"2,434,911.90","2,429,640.60","36,215,276.93","1,742,627.13",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Spain,,,"268,800.00","268,800.00","31,762,571.16","1,528,369.32",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Kenya,,,"3,673,242.00","3,672,750.00","30,235,195.40","1,454,874.19",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sweden,,,"293,697.00","290,400.00","28,158,716.97","1,354,957.03",0.00,0.00
2015,03,1071 100,07019000,"Other potatoes, fresh or chilled",Somalia,,,"4,740,706.00","4,699,058.00","27,873,726.35","1,341,243.69",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,"320,880.00","316,800.00","27,442,814.31","1,320,508.82",0.00,0.00
2015,03,1071 100,06031900,--Other cut flowers,Netherlands,,,"323,570.00","284,744.32","25,884,879.84","1,245,543.25",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,"233,280.00","230,400.00","25,378,890.28","1,221,195.76",0.00,0.00
2015,03,1000 100,12079990,--OTHER,China,,,"1,502,499.00","1,499,500.00","25,115,161.10","1,208,505.49",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Japan,,,"742,702.00","741,000.00","24,872,131.78","1,196,811.27",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Honduras,,,"1,836,666.00","1,833,000.00","23,595,462.71","1,135,379.79",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Yemen,,,"822,322.00","820,800.00","23,594,095.12","1,135,313.98",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United States,,,"322,080.00","318,000.00","23,567,592.80","1,134,038.73",0.00,0.00
2015,03,3052 505,64059000,-Other,United States,"116,190",2UN,"105,234.50","64,267.00","22,882,574.60","1,101,076.63",0.00,0.00
2015,03,1071 100,01022910,---OX,Somalia,"1,842",UN,"575,490.00","575,490.00","22,332,182.08","1,074,592.54",0.00,0.00
2015,03,1000 100,12074090,--OTHER,"Korea, Republic of",,,"650,016.00","648,000.00","22,277,381.34","1,071,955.60",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Jordan,,,"699,453.00","698,000.00","21,471,946.00","1,033,199.21",0.00,0.00
2015,03,1000 100,71031000,-Unworked or simply sawn or roughly shaped,India,,,264.26,236.48,"20,959,293.85","1,008,531.13",0.00,0.00
2015,03,3052 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,China,,,"50,266.00","49,418.00","20,057,804.70","965,152.76",0.00,0.00
2015,03,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Indonesia,,,"721,896.00","720,000.00","18,944,513.78","911,582.80",0.00,0.00
2015,03,1000 100,12019000,-OTHER,India,,,"1,917,828.00","1,914,000.00","18,466,155.66","888,564.90",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Singapore,,,"609,216.00","608,000.00","18,411,289.84","885,924.83",0.00,0.00
2015,03,1000 100,12079990,--OTHER,United States,,,"974,946.00","973,000.00","18,352,095.88","883,076.50",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,"227,250.00","224,400.00","17,533,458.52","843,684.85",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Greece,,,"230,896.00","230,400.00","17,409,937.38","837,741.19",0.00,0.00
2015,03,1071 100,06031100,--Roses,Saudi Arabia,,,"230,879.50","202,877.56","16,094,140.49","774,426.93",0.00,0.00
2015,03,1000 100,07132000,"Dried chickpeas, shelled",Pakistan,,,"1,587,168.00","1,584,000.00","16,063,428.76","772,949.13",0.00,0.00
2015,03,1071 100,01041000,LIVE SHEEP,Saudi Arabia,"11,142",UN,"238,545.00","238,545.00","16,000,713.28","769,931.35",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,"219,384.00","216,000.00","15,921,846.72","766,136.40",0.00,0.00
2015,03,1000 100,12074090,--OTHER,Saudi Arabia,,,"495,003.90","493,973.00","15,790,196.27","759,801.57",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",South Africa,,,"1,118,232.00","1,116,000.00","15,393,445.60","740,710.50",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sweden,,,"213,840.00","211,200.00","14,514,496.78","698,416.74",0.00,0.00
2015,03,1000 100,61099000,"T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"227,366",UN,"67,019.50","61,280.00","14,510,062.85","698,203.39",0.00,0.00
2015,03,1071 100,01022910,---OX,Yemen,"1,058",UN,"350,720.00","350,520.00","14,260,195.40","686,180.13",0.00,0.00
2015,03,1000 100,12074090,--OTHER,United States,,,"457,162.00","456,000.00","14,040,231.79","675,595.79",0.00,0.00
2015,03,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Honduras,,,"1,002,000.00","1,000,000.00","13,213,986.00","635,838.03",0.00,0.00
2015,03,1000 100,61152900,-Other panty hose and tights: of other textile materials,Germany,,,"77,415.00","70,700.70","12,825,508.30","617,145.04",0.00,0.00
2015,03,3052 505,63022100,Printed bed-linen of cotton (excl. knitted or crocheted),Germany,"116,710",UN,"101,524.00","94,079.00","12,494,289.37","601,207.26",0.00,0.00
2015,03,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Netherlands,"35,099,631",UN,"36,595.00","31,304.50","12,377,008.64","595,563.88",0.00,0.00
2015,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,"25,374.80","24,604.30","12,189,612.32","586,546.64",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"825,648.00","824,000.00","12,112,873.63","582,854.09",0.00,0.00
2015,03,1071 100,25232900,--other,Somalia,,,"7,035,000.00","7,000,000.00","11,752,430.91","565,510.10",0.00,0.00
2015,03,1071 100,01022910,---OX,Djibouti,956,UN,"293,520.00","293,520.00","11,751,249.90","565,453.27",0.00,0.00
2015,03,1071 100,07020000,Tomatoes fresh or chilled,Somalia,,,"1,812,828.00","1,514,358.00","11,713,823.47","563,652.37",0.00,0.00
2015,03,1000 100,01022910,---OX,Djibouti,931,UN,"306,595.00","306,595.00","11,496,567.02","553,198.30",0.00,0.00
2015,03,3052 505,64051000,"FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",China,"39,267",2UN,"27,953.00","14,415.00","11,453,929.60","551,146.65",0.00,0.00
2015,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,"15,567.70","14,842.20","11,444,145.15","550,675.83",0.00,0.00
2015,03,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Thailand,,,"8,775.00","8,470.00","11,329,617.08","545,164.91",0.00,0.00
2015,03,1000 100,09041100,Dried pepper (excl. crushed or ground),Sudan,,,"212,119.00","211,310.00","10,818,439.30","520,567.77",0.00,0.00
2015,03,1000 100,61072900,"MEN'S OR BOYS' PYJAMAS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"48,942",UN,"33,315.00","31,221.00","10,642,000.87","512,077.80",0.00,0.00
2015,03,1000 100,07132000,"Dried chickpeas, shelled",United Arab Emirates,,,"1,082,160.00","1,080,000.00","10,636,175.52","511,797.49",0.00,0.00
2015,03,1000 100,61059000,"MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"112,942",UN,"43,635.00","40,675.00","10,604,090.36","510,253.60",0.00,0.00
2015,03,1071 100,01022910,---OX,United Arab Emirates,833,UN,"284,985.00","284,985.00","10,248,386.16","493,137.63",0.00,0.00
2015,03,1000 100,01022910,---OX,Yemen,772,UN,"263,420.00","263,420.00","10,234,543.60","492,471.54",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,"600,811.20","599,568.00","10,084,813.67","485,266.75",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Belgium,,,"683,116.80","681,724.00","10,010,938.32","481,711.98",0.00,0.00
2015,03,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"806,610.00","805,000.00","9,904,791.60","476,604.35",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Canada,,,"94,770.00","93,600.00","9,703,936.97","466,939.51",0.00,0.00
2015,03,1000 100,61069000,"WOMEN'S OR GIRLS' BLOUSES ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED",Germany,"104,368",UN,"38,816.00","36,199.00","9,591,473.49","461,527.93",0.00,0.00
2015,03,1000 100,09109900,"Other spices, nes",Sudan,,,"172,932.60","172,355.00","9,209,611.30","443,153.27",0.00,0.00
2015,03,3052 505,61072100,"MEN'S OR BOYS' PYJAMAS OF COTTON, KNITTED OR CROCHETED",Germany,"68,696",UN,"34,078.00","31,809.00","9,178,479.44","441,655.25",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",South Africa,,,"76,643.25","75,680.00","8,935,451.84","429,961.11",0.00,0.00
2015,03,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"152,608.00","152,000.00","8,720,602.24","419,622.86",0.00,0.00
2015,03,3052 505,52093900,"Dyed woven cotton fabrics, with >=85% cotton, >=200g/m2, nes",Turkey,"65,527",M,"66,576.00","65,527.00","8,662,208.82","416,813.05",0.00,0.00
2015,03,1000 100,25232100,"--White cement,whether or not artificially coloured",Kenya,,,"4,800,240.00","4,800,000.00","8,354,926.08","402,027.05",0.00,0.00
2015,03,3052 505,63041900,Bedspreads (excl. knitted or crocheted),Germany,"35,854",M2,"47,411.00","44,415.00","8,265,101.42","397,704.81",0.00,0.00
2015,03,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,China,,,"20,757.19","20,121.63","8,010,691.47","385,462.97",0.00,0.00
2015,03,1000 101,10089010,--- teff,Israel,,,"294,652.17","293,946.70","8,005,212.03","385,199.31",0.00,0.00
2015,03,1071 100,07132000,"Dried chickpeas, shelled",India,,,"769,536.00","768,000.00","7,892,181.12","379,760.42",0.00,0.00
2015,03,1000 101,63041900,Bedspreads (excl. knitted or crocheted),Italy,"118,982",M2,"88,159.00","85,892.00","7,786,890.62","374,694.00",0.00,0.00
2015,03,3052 505,42032900,"PROTECTIVE GLOVES, MITTENS AND MITTS FOR TRADES, NES, OF LEATHER",United States,"107,136",2UN,"20,310.50","19,566.50","7,707,632.17","370,880.19",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",New Zealand,,,"58,320.00","57,600.00","7,634,911.13","367,380.96",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Jordan,,,"116,640.00","115,200.00","7,576,134.71","364,552.72",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Spain,,,"77,776.00","76,800.00","7,003,002.91","336,974.44",0.00,0.00
2015,03,3052 505,61072900,"MEN'S OR BOYS' PYJAMAS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"60,156",UN,"27,167.00","25,365.00","6,972,644.54","335,513.64",0.00,0.00
2015,03,3052 505,85171200,--Telephone for cellular networks or for other wireless networks,Rwanda,"41,533",UN,"6,815.00","6,432.20","6,885,446.46","331,317.80",0.00,0.00
2015,03,1000 100,19059020,---Fresh Injera,United States,,,"162,632.00","147,591.00","6,762,326.23","325,393.43",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China",,,"50,328.00","49,200.00","6,695,706.21","322,187.77",0.00,0.00
2015,03,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",India,,,"480,960.00","480,000.00","6,614,648.64","318,287.39",0.00,0.00
2015,03,1000 505,52053200,"UNCOMBED CABLED COTTON YARN,>=85%COTTON,NPRS,>14MN BUT<=43MN P.SINGLE YARN",Turkey,,,"156,827.34","152,685.54","6,614,359.13","318,273.46",0.00,0.00
2015,03,1000 100,01061300,--CAMELS & OTHER CAMELIDS (CAMELIDAE),Egypt,339,UN,"182,925.00","182,925.00","6,550,199.81","315,186.21",0.00,0.00
2015,03,1000 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Italy,,,"19,692.00","19,145.00","6,269,374.47","301,673.30",0.00,0.00
2015,03,1071 100,01022910,---OX,Oman,300,UN,"175,000.00","175,000.00","6,257,746.00","301,113.75",0.00,0.00
2015,03,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Belgium,"4,826,120",UN,"66,630.50","65,828.50","6,172,363.96","297,005.29",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Norway,,,"57,105.00","56,400.00","6,134,502.40","295,183.45",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",China,,,"60,152.50","59,400.00","6,119,458.99","294,459.58",0.00,0.00
2015,03,1000 100,61072100,"MEN'S OR BOYS' PYJAMAS OF COTTON, KNITTED OR CROCHETED",Germany,"31,296",UN,"19,064.00","17,818.00","6,110,773.68","294,041.66",0.00,0.00
2015,03,1000 100,64051000,"FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Kenya,"58,264",2UN,"40,605.00","39,102.00","6,004,775.58","288,941.18",0.00,0.00
2015,03,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,"54,720.00","54,000.00","5,997,519.25","288,592.01",0.00,0.00
2015,03,1071 100,44072900,--OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 2 TO CH44,Sudan,"8,077",M3,"2,826,950.00","2,826,950.00","5,849,948.53","281,491.12",0.00,0.00
2015,03,3052 505,61152100,"-Other panty hose and tights: of synthetic fibres, measuring per single yarn< 67 decitex",Germany,,,"19,842.00","18,223.00","5,724,277.18","275,444.00",0.00,0.00
2015,03,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United Kingdom,,,"401,200.00","400,000.00","5,621,712.80","270,508.75",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Jordan,,,"56,356.00","55,200.00","5,589,786.81","268,972.52",0.00,0.00
2015,03,3052 505,41139000,OTHER LEATHER PREPARED AFTER TANNING OR CRUSTING...NES,China,,,"9,622.00","9,383.00","5,404,489.96","260,056.30",0.00,0.00
2015,03,1000 100,61089900,"WOMEN'S / GIRLS' DRESSING GOWNS OF OTHER TEXTILES,NES,KNITTED OR CROCHETED",Germany,"39,907",UN,"20,404.50","19,281.00","5,396,925.22","259,692.29",0.00,0.00
2015,03,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Netherlands,,,"38,896.00","38,400.00","5,291,291.38","254,609.34",0.00,0.00
2015,03,1071 100,06031100,--Roses,United Arab Emirates,,,"75,629.47","66,543.95","5,273,045.25","253,731.37",0.00,0.00
2015,03,3052 505,61079100,"MEN'S OR BOYS' DRESSING GOWNS, ETC, OF COTTON, KNITTED OR CROCHETED",Germany,"31,554",UN,"21,765.00","20,314.00","5,241,325.57","252,205.06",0.00,0.00
2015,03,3052 505,52103900,"Dyed woven cotton fabrics, nes, with <85% cotton, =<200g/m2",Turkey,"38,349",M,"38,844.00","38,349.00","5,104,673.03","245,629.54",0.00,0.00
2015,03,1000 100,19059020,---Fresh Injera,United Arab Emirates,,,"160,722.60","153,408.52","5,104,461.44","245,619.36",0.00,0.00
2015,03,1000 505,52052200,"Combed single cotton yarn, with >=85% cotton, nprs, >14mn but <=43mn",Turkey,,,"101,379.49","99,067.62","5,029,320.75","242,003.69",0.00,0.00
2015,03,1000 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,"12,499.40","12,211.20","4,980,883.89","239,672.98",0.00,0.00
2015,03,1071 100,12079990,--OTHER,United States,,,"234,468.00","234,000.00","4,914,214.69","236,464.95",0.00,0.00
2015,03,1000 120,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hong Kong,,,"7,018.00","6,801.00","4,901,604.05","235,858.15",0.00,0.00
2015,03,1000 100,02042100,Fresh or chilled sheep carcasses and half carcasses (excl. lamb),Saudi Arabia,,,"43,741.00","43,041.50","4,886,465.97","235,129.73",0.00,0.00
