Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD),Total tax (ETB),Total tax (USD)
2009,04,1000 100,07031000,"Onions and shallots, fresh or chilled",Djibouti,,,"307,185.00","288,918.00","713,098.12","60,060.99",0.00,0.00
2009,04,1000 100,07082000,"Beans, fresh or chilled",Netherlands,,,"35,120.00","30,600.00","697,162.42","58,718.80",0.00,0.00
2009,04,1000 100,09101000,Ginger,Yemen,,,"130,200.00","129,874.00","683,947.74","57,605.79",0.00,0.00
2009,04,1000 101,07133300,"Dried kidney beans, incl. white pea beans, shelled",Pakistan,,,"110,220.00","110,000.00","678,931.00","57,183.25",0.00,0.00
2009,04,1000 100,07099020,---Fresh chat,Israel,,,"1,993.00","1,694.05","665,905.95","56,086.21",0.00,0.00
2009,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Greece,,,"19,926.00","19,680.00","653,206.04","55,016.55",0.00,0.00
2009,04,1071 100,06031100,--Roses,United Arab Emirates,"490,320",,"26,550.00","24,666.00","652,925.92","54,992.96",0.00,0.00
2009,04,1000 100,63041900,Bedspreads (excl. knitted or crocheted),Italy,,M2,"17,057.00","16,363.00","635,675.92","53,540.07",0.00,0.00
2009,04,1071 100,09101000,Ginger,Sudan,,,"103,340.70","102,950.00","634,323.27","53,426.14",0.00,0.00
2009,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sweden,,,"19,440.00","19,200.00","629,220.15","52,996.33",0.00,0.00
2009,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Djibouti,,,"40,492.80","39,960.00","628,586.78","52,942.99",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Bulgaria,,,"115,230.00","115,000.00","628,099.00","52,901.90",0.00,0.00
2009,04,1071 100,07139000,"Dried leguminous vegetables, shelled, nes",Sudan,,,"222,200.00","220,000.00","618,444.50","52,088.75",0.00,0.00
2009,04,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Turkey,,,"110,220.00","110,000.00","616,280.50","51,906.48",0.00,0.00
2009,04,1071 100,06031100,--Roses,Saudi Arabia,"431,570",,"22,176.00","20,529.00","595,193.37","50,130.41",0.00,0.00
2009,04,1000 505,63031900,"Curtains, etc; valances of textile materials, knitted or crocheted",France,,M2,"11,880.00","11,400.00","583,769.84","49,168.26",0.00,0.00
2009,04,1000 505,63031900,"Curtains, etc; valances of textile materials, knitted or crocheted",Germany,,M2,"11,880.00","11,400.00","582,951.65","49,099.35",0.00,0.00
2009,04,1000 100,12074000,Sesamum seeds,Greece,,,"38,000.00","37,924.00","580,676.48","48,907.72",0.00,0.00
2009,04,1000 505,63031900,"Curtains, etc; valances of textile materials, knitted or crocheted",Netherlands,,M2,"11,880.00","11,400.00","572,279.79","48,200.51",0.00,0.00
2009,04,1000 100,39232190,---other of polymers of ethylene,Cameroon,,,"37,914.00","37,762.00","553,729.92","46,638.14",0.00,0.00
2009,04,1000 100,08051000,"Oranges, fresh or dried",Djibouti,,,"108,570.00","102,415.00","550,832.07","46,394.06",0.00,0.00
2009,04,1000 100,07129010,---Mixture of Vegetables,Australia,,,"1,618.50","1,401.00","550,449.23","46,361.82",0.00,0.00
2009,04,1000 100,12010000,Soya beans,Yemen,,,"100,000.00","99,800.00","549,462.87","46,278.74",0.00,0.00
2009,04,1000 100,06031100,--Roses,Germany,"355,800",,"22,661.00","21,037.00","539,260.17","45,419.41",0.00,0.00
2009,04,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Germany,,,"15,030.00","15,000.00","533,254.74","44,913.60",0.00,0.00
2009,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",China,,,"18,225.00","18,000.00","524,429.06","44,170.26",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Singapore,,,"92,184.00","92,000.00","516,856.00","43,532.41",0.00,0.00
2009,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,"2,117.00","2,031.00","511,537.48","43,084.46",0.00,0.00
2009,04,1071 100,06031100,--Roses,Norway,"468,676",,"13,219.00","12,322.00","506,822.22","42,687.31",0.00,0.00
2009,04,1000 101,30023000,Vaccines for veterinary medicine,United Republic of Tanzania,,LTR,"1,865.00","1,857.00","497,676.26","41,916.99",0.00,0.00
2009,04,1071 100,06031100,--Roses,United Kingdom,"276,096",,"11,120.00","10,265.00","494,550.57","41,653.73",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United States,,,"84,168.00","84,000.00","486,069.36","40,939.40",0.00,0.00
2009,04,1000 100,09103000,Turmeric (curcuma),United Arab Emirates,,,"75,375.00","75,000.00","485,160.56","40,862.85",0.00,0.00
2009,04,1071 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",South Africa,,,"88,000.00","87,824.00","483,163.91","40,694.68",0.00,0.00
2009,04,1000 505,61099000,"T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",United States,"23,832",UN,"22,708.08","22,138.57","477,240.04","40,195.74",0.00,0.00
2009,04,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Sudan,,,"41,593.00","41,400.00","464,759.20","39,144.54",0.00,0.00
2009,04,1000 100,01041000,LIVE SHEEP,United Arab Emirates,"1,000",UN,"25,000.00","25,000.00","461,713.30","38,888.00",0.00,0.00
2009,04,1071 100,09093000,Seeds of cumin,Sudan,,,"25,250.00","25,000.00","448,880.00","37,807.11",0.00,0.00
2009,04,1000 100,61091000,"T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",United Kingdom,1,UN,"5,761.48","5,717.48","445,342.63","37,509.17",0.00,0.00
2009,04,1071 100,06031100,--Roses,Russian Federation,"260,250",,"9,590.00","8,655.00","438,782.07","36,956.60",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Turkey,,,"69,000.00","68,820.00","435,525.14","36,682.29",0.00,0.00
2009,04,1000 100,06031100,--Roses,United Arab Emirates,"303,685",,"16,684.00","15,388.00","434,196.12","36,570.35",0.00,0.00
2009,04,1000 100,07099010,---Pumpkins,Yemen,,,"17,000.00","17,000.00","430,744.72","36,279.66",0.00,0.00
2009,04,1000 100,13012000,Natural gum arabic,Germany,,,"20,400.00","20,000.00","426,803.27","35,947.69",0.00,0.00
2009,04,1000 100,07099020,---Fresh chat,Netherlands,,,"1,236.22","1,083.00","426,209.33","35,897.66",0.00,0.00
2009,04,1000 100,64051000,"FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Italy,"3,756",2UN,"1,127.00","1,100.00","425,962.44","35,876.87",0.00,0.00
2009,04,1000 100,07099020,---Fresh chat,Malaysia,,,"1,224.37","1,040.43","409,465.65","34,487.42",0.00,0.00
2009,04,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Belgium,"514,840",UN,"4,176.00","3,480.00","402,610.35","33,910.03",0.00,0.00
2009,04,1000 100,09101000,Ginger,United Arab Emirates,,,"75,062.50","74,874.00","400,374.06","33,721.67",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Saudi Arabia,,,"45,360.00","45,000.00","400,349.35","33,719.59",0.00,0.00
2009,04,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Spain,,,"18,240.00","18,000.00","397,723.21","33,498.40",0.00,0.00
2009,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Lebanon,,,"18,225.00","18,000.00","391,881.89","33,006.42",0.00,0.00
2009,04,1071 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Canada,,,"18,240.00","18,000.00","384,316.75","32,369.24",0.00,0.00
2009,04,1000 100,07129010,---Mixture of Vegetables,United States,,,"1,108.51",973.17,"382,882.28","32,248.42",0.00,0.00
2009,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,"1,852.00","1,796.00","380,933.88","32,084.32",0.00,0.00
2009,04,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Germany,"517,966",UN,"2,241.00","1,978.00","375,787.66","31,650.87",0.00,0.00
2009,04,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Morocco,,,"18,240.00","18,000.00","372,794.56","31,398.78",0.00,0.00
2009,04,1000 100,19059020,---Fresh Injera,Bahrain,,,"14,808.00","13,502.00","369,384.24","31,111.54",0.00,0.00
2009,04,1000 100,07099020,---Fresh chat,India,,,"1,102.00",936.70,"368,487.93","31,036.05",0.00,0.00
2009,04,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",United Kingdom,,,"38,051.00","38,013.00","363,482.80","30,614.49",0.00,0.00
2009,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hungary,,,363.50,348.50,"363,094.04","30,581.75",0.00,0.00
2009,04,1071 100,08051000,"Oranges, fresh or dried",Djibouti,,,"58,000.00","58,000.00","359,199.83","30,253.76",0.00,0.00
2009,04,1000 100,09041200,"Pepper, crushed or ground",Canada,,,"7,062.90","6,994.00","355,809.75","29,968.23",0.00,0.00
2009,04,1000 100,68041000,"Millstones and grindstones for milling, grinding or pulping",Denmark,,2UN,"30,300.00","28,300.00","352,026.44","29,649.58",0.00,0.00
2009,04,1000 100,12079900,"Other oil seeds and oleaginous fruits, nes",Italy,,,"36,000.00","35,928.00","344,253.06","28,994.86",0.00,0.00
2009,04,1000 100,52081900,"Unbleached woven cotton fabrics, nes, with >=85% cotton",Italy,,M,"10,801.30","10,693.50","336,660.00","28,355.33",0.00,0.00
2009,04,1000 100,08045000,"Guavas, mangoes and mangosteens, fresh or dried",Djibouti,,,"142,985.00","118,755.00","320,885.53","27,026.72",0.00,0.00
2009,04,1071 100,08101000,"Strawberries, fresh",United Arab Emirates,,,"14,892.00","11,500.00","310,261.08","26,131.87",0.00,0.00
2009,04,1000 101,52085900,"Printed woven cotton fabrics, with >=85% cotton, nes",Italy,,M,"11,067.90","10,839.90","303,372.00","25,551.63",0.00,0.00
2009,04,1000 100,07082000,"Beans, fresh or chilled",United Kingdom,,,"14,140.00","10,310.00","299,170.94","25,197.80",0.00,0.00
2009,04,1000 100,09101000,Ginger,India,,,"44,000.00","44,000.00","296,221.89","24,949.41",0.00,0.00
2009,04,1000 100,12074000,Sesamum seeds,Germany,,,"18,072.00","18,000.00","293,627.61","24,730.91",0.00,0.00
2009,04,1000 100,23064900,"OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS ,NES",China,,,"200,400.00","200,000.00","292,793.80","24,660.68",0.00,0.00
2009,04,1000 101,22030000,BEER MADE FROM MALT,Sudan,"100,000",LTR,"64,000.00","32,000.00","290,672.24","24,481.99",0.00,0.00
2009,04,1000 100,22030000,BEER MADE FROM MALT,United States,"32,912",LTR,"34,900.00","17,850.00","289,572.52","24,389.37",0.00,0.00
2009,04,1000 100,61109000,"JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"45,588",UN,"11,336.00","10,467.00","285,802.79","24,071.86",0.00,0.00
2009,04,1000 100,84371000,"MACHINES FOR CLEANING/SORTING/GRADING SEED, GRAIN OR DRIED VEGETABLES",Yemen,88,UN,"20,896.00","19,694.00","284,720.24","23,980.68",0.00,0.00
2009,04,1000 100,04070090,---Other birds egg's,Djibouti,,,"14,700.00","12,600.00","282,794.40","23,818.48",0.00,0.00
2009,04,1000 100,41053000,TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST),Hong Kong,,,"1,174.00","1,117.00","276,712.67","23,306.24",0.00,0.00
2009,04,1071 101,17031000,Cane molasses resulting from the extraction or refining of sugar,Djibouti,,,"610,000.00","610,000.00","273,816.80","23,062.34",0.00,0.00
2009,04,1000 100,33059000,"Preparations for use on the hair, nes",Sudan,,LTR,"8,750.00","6,250.00","273,708.96","23,053.25",0.00,0.00
2009,04,1000 100,06031100,--Roses,Saudi Arabia,"207,940",,"10,507.00","9,855.00","270,493.95","22,782.47",0.00,0.00
2009,04,1000 100,62089900,"Women's or girls' dressing gowns, panties, etc, of other textiles, nes",United States,,UN,"5,587.66","5,049.55","260,200.58","21,915.50",0.00,0.00
2009,04,1000 100,08030000,"Bananas, including plantains, fresh or dried",Djibouti,,,"157,900.00","134,640.00","260,153.67","21,911.55",0.00,0.00
2009,04,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Israel,,,"13,162.00","13,150.00","258,246.27","21,750.90",0.00,0.00
2009,04,1000 100,05069000,Bones and horn-cores (excl. ossein...),Japan,,,"3,402.00","3,100.00","256,532.41","21,606.55",0.00,0.00
2009,04,1071 100,09101000,Ginger,Singapore,,,"50,100.00","50,000.00","256,194.57","21,578.10",0.00,0.00
2009,04,1000 100,12074000,Sesamum seeds,Bulgaria,,,"19,038.00","19,000.00","252,227.24","21,243.95",0.00,0.00
2009,04,1000 505,61109000,"JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",Djibouti,"36,516",UN,"9,116.03","8,428.03","251,643.70","21,194.80",0.00,0.00
2009,04,1000 100,61091000,"T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",United States,"1,045",UN,"9,771.41","9,653.23","250,980.22","21,138.91",0.00,0.00
2009,04,1071 100,06031100,--Roses,Israel,"145,540",,"4,550.00","4,115.00","245,514.66","20,678.58",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Italy,,,"46,101.20","46,000.00","243,910.17","20,543.44",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Mauritius,,,"46,101.20","46,000.00","243,545.61","20,512.73",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Spain,,,"46,101.20","46,000.00","243,135.85","20,478.22",0.00,0.00
2009,04,1071 100,09109100,Spice mixtures,Sudan,,,"27,135.00","27,000.00","242,697.60","20,441.31",0.00,0.00
2009,04,1000 100,07129010,---Mixture of Vegetables,United Kingdom,,,683.00,604.00,"237,706.71","20,020.95",0.00,0.00
2009,04,1000 100,09109900,"Other spices, nes",Sudan,,,"26,563.00","26,300.00","236,702.10","19,936.33",0.00,0.00
2009,04,1000 100,09041200,"Pepper, crushed or ground",United States,,,"3,790.00","3,570.00","232,958.40","19,621.02",0.00,0.00
2009,04,1000 100,06039000,"Dried, dyed, bleached or otherwise prepared cut flowers and buds",Netherlands,"126,750",STM,"3,920.00","3,822.00","227,250.30","19,140.25",0.00,0.00
2009,04,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Sudan,,,"80,800.00","80,000.00","224,973.00","18,948.45",0.00,0.00
2009,04,1000 101,30023000,Vaccines for veterinary medicine,Uganda,,LTR,162.00,160.00,"223,627.46","18,835.12",0.00,0.00
2009,04,1000 100,07051100,"Cabbage lettuce, fresh or chilled",Djibouti,,,"178,315.00","137,644.00","216,852.33","18,264.48",0.00,0.00
2009,04,1000 100,61059000,"MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",United States,"11,472",UN,"4,637.08","4,190.51","215,934.95","18,187.21",0.00,0.00
2009,04,1000 100,22030000,BEER MADE FROM MALT,Sudan,"26,140",LTR,"46,863.80","31,950.84","194,513.65","16,382.99",0.00,0.00
2009,04,1000 101,30023000,Vaccines for veterinary medicine,Somalia,,LTR,607.00,599.00,"194,268.97","16,362.39",0.00,0.00
2009,04,1000 100,22042100,WINE (NOT SPARKLING); GRAPE MUST WITH BY ALCOHOL IN: <=2L CONTAINERS,United States,"10,584",LTR,"14,112.00","13,230.00","188,292.88","15,859.05",0.00,0.00
2009,04,1000 100,19059020,---Fresh Injera,United States,,,"4,291.00","3,934.00","175,847.67","14,810.84",0.00,0.00
2009,04,1000 100,42034000,"CLOTHING ACCESSORIES OF LEATHER OR COMPOSITION LEATHER, NES",Hungary,"1,409",2UN,146.00,140.00,"166,085.60","13,988.63",0.00,0.00
2009,04,1000 100,07069010,--Beetroot,Djibouti,,,"99,350.00","97,361.00","165,112.31","13,906.65",0.00,0.00
2009,04,1071 100,08101000,"Strawberries, fresh",Saudi Arabia,,,"3,292.00","2,500.00","162,102.00","13,653.11",0.00,0.00
2009,04,1000 130,61149000,"Garments of other textiles, knitted or crocheted, nes",United States,,,"1,122.00","1,021.00","158,606.81","13,358.73",0.00,0.00
2009,04,1000 100,42034000,"CLOTHING ACCESSORIES OF LEATHER OR COMPOSITION LEATHER, NES",Germany,"1,031",2UN,145.00,141.00,"158,231.41","13,327.11",0.00,0.00
2009,04,1000 100,39235000,"Stoppers, lids, caps and other closures of plastics",South Africa,,UN,788.00,618.00,"152,257.05","12,823.91",0.00,0.00
2009,04,1000 100,06031100,--Roses,Oman,"85,620",,"4,000.00","3,722.00","145,473.18","12,252.54",0.00,0.00
2009,04,1071 100,01029010,---OX,Somalia,48,UN,"9,600.00","9,600.00","143,005.50","12,044.70",0.00,0.00
2009,04,1000 100,07132000,"Dried chickpeas, shelled",Israel,,,"21,000.00","20,965.00","141,892.38","11,950.95",0.00,0.00
2009,04,1000 100,07049000,"White and red cabbages, kohlrabi, kale...etc, fresh or chilled",Djibouti,,,"85,600.00","81,865.00","138,268.49","11,645.72",0.00,0.00
2009,04,1000 100,42034000,"CLOTHING ACCESSORIES OF LEATHER OR COMPOSITION LEATHER, NES",Czech Republic,"1,308",2UN,169.00,165.00,"132,195.16","11,134.19",0.00,0.00
2009,04,1000 100,63051000,"Sacks and bags, used for packing goods, of jute, etc",Italy,,,"1,000.00",990.00,"130,597.28","10,999.61",0.00,0.00
2009,04,1000 100,39235000,"Stoppers, lids, caps and other closures of plastics",Yemen,,UN,479.00,385.00,"127,247.42","10,717.47",0.00,0.00
2009,04,1071 100,07129010,---Mixture of Vegetables,Kenya,,,360.00,320.00,"126,038.73","10,615.67",0.00,0.00
2009,04,1000 100,07149000,"ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES",Djibouti,,,"81,775.00","70,149.00","124,503.97","10,486.40",0.00,0.00
2009,04,1000 100,07039000,"Leeks and other alliaceous vegetables, nes",Djibouti,,,"78,530.00","78,526.00","123,596.87","10,410.00",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Hungary,,,"23,050.60","23,000.00","121,788.72","10,257.71",0.00,0.00
2009,04,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",France,,,"23,050.60","23,000.00","121,696.97","10,249.98",0.00,0.00
2009,04,1000 100,09101000,Ginger,Saudi Arabia,,,"24,096.00","24,000.00","121,501.08","10,233.48",0.00,0.00
2009,04,1000 100,41069200,OTHER TANNED/CRUST HIDES/SKINS IN THE DRY STATE (CRUST);NES,India,,,605.00,602.00,"120,495.91","10,148.82",0.00,0.00
2009,04,1000 100,05119990,"---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1",South Africa,,,22.00,22.00,"120,167.15","10,121.13",0.00,0.00
2009,04,1000 505,61109000,"JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"12,780",UN,"3,648.25","3,306.25","118,536.31","9,983.77",0.00,0.00
2009,04,1000 100,40170000,Hard rubber (eg. ebonite) in all forms; articles of hard rubber,Sudan,,,"33,977.00","33,800.00","117,752.99","9,917.80",0.00,0.00
2009,04,1000 505,61121900,"TRACK-SUITS OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"23,736",UN,"3,330.34","3,015.34","117,574.92","9,902.80",0.00,0.00
2009,04,1000 100,12022000,"Shelled ground-nuts, not roasted or otherwise cooked",Djibouti,,,"10,500.00","10,303.00","116,025.16","9,772.27",0.00,0.00
2009,04,1071 100,07019000,"Other potatoes, fresh or chilled",Russian Federation,,,"2,915.00","2,280.50","115,995.30","9,769.75",0.00,0.00
2009,04,1000 100,04090000,Natural honey,Saudi Arabia,,,"3,615.00","3,349.00","113,142.27","9,529.46",0.00,0.00
2009,04,1000 100,22030000,BEER MADE FROM MALT,France,"8,712",LTR,"17,600.00","8,800.00","112,472.36","9,473.03",0.00,0.00
2009,04,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,United States,"102,720",UN,590.00,531.00,"109,656.18","9,235.84",0.00,0.00
2009,04,1000 100,02045000,"Fresh, chilled or frozen goat meat",Yemen,,,"3,000.00","3,000.00","107,901.76","9,088.07",0.00,0.00
2009,04,1000 100,05100090,"--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS",Japan,,,35.00,20.00,"107,731.20","9,073.71",0.00,0.00
2009,04,1000 100,07099020,---Fresh chat,Thailand,,,317.00,269.45,"105,992.88","8,927.29",0.00,0.00
2009,04,1000 100,07102200,"Shelled or unshelled beans, frozen",Netherlands,,,"8,802.89","8,417.96","105,387.84","8,876.34",0.00,0.00
2009,04,1000 100,07061000,"Carrots and turnips, fresh or chilled",Djibouti,,,"62,600.00","61,238.00","103,481.64","8,715.78",0.00,0.00
2009,04,1000 100,08055000,"LEMONS (CITRUS LIMON ,CITRUS LIMONUM)AND LIMES (CITRUS AURANTIFOLIA,CITRUS",Djibouti,,,"65,475.00","55,242.00","100,716.46","8,482.89",0.00,0.00
2009,04,1000 100,28070000,Sulphuric acid; oleum,Sudan,,,"25,568.00","25,024.00","98,472.22","8,293.86",0.00,0.00
2009,04,1000 100,07131000,"Dried peas, shelled",Djibouti,,,"14,650.00","14,409.00","97,728.58","8,231.23",0.00,0.00
2009,04,1000 130,05119990,"---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1",United States,,,140.00,140.00,"96,545.94","8,131.62",0.00,0.00
2009,04,1000 505,42021210,"--- TRUNKS ,SUIT CASES ... ETC OF PLASTICS",Italy,"9,560",UN,"1,219.00","1,214.00","96,340.55","8,114.32",0.00,0.00
2009,04,1000 100,19059020,---Fresh Injera,Sweden,,,"6,795.00","6,442.00","96,339.78","8,114.26",0.00,0.00
2009,04,1071 100,06031100,--Roses,Cyprus,"18,200",,"2,181.00","2,057.00","91,909.99","7,741.16",0.00,0.00
2009,04,1000 100,07032000,"Garlic, fresh or chilled",Djibouti,,,"29,750.00","29,000.00","91,297.59","7,689.58",0.00,0.00
2009,04,1000 100,02045000,"Fresh, chilled or frozen goat meat",Saudi Arabia,,,"2,000.00","2,000.00","89,776.00","7,561.42",0.00,0.00
2009,04,1000 100,09109900,"Other spices, nes",Yemen,,,"19,000.00","19,000.00","86,712.01","7,303.36",0.00,0.00
2009,04,1000 100,11029000,"Other cereal flour, nes",Sudan,,,"5,134.00","5,100.00","86,148.94","7,255.93",0.00,0.00
2009,04,1000 100,52083900,"Dyed woven cotton fabrics, with >=85% cotton, nes",Italy,,M,27.30,25.30,"81,082.10","6,829.17",0.00,0.00
2009,04,1000 100,08101000,"Strawberries, fresh",Saudi Arabia,,,"5,499.20","4,200.00","81,028.00","6,824.62",0.00,0.00
2009,04,1000 100,69119000,"Household and toilet articles, nes, of porcelain or china",Israel,,UN,"3,400.00","3,200.00","80,494.70","6,779.70",0.00,0.00
2009,04,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Germany,,,61.00,55.00,"79,687.42","6,711.71",0.00,0.00
2009,04,1000 100,71049000,"Synthetic... precious or semi-precious stones, worked but not set...",United States,,,25.00,19.00,"74,813.16","6,301.17",0.00,0.00
2009,04,1000 100,09041200,"Pepper, crushed or ground",Saudi Arabia,,,"3,000.00","3,000.00","74,626.30","6,285.43",0.00,0.00
2009,04,1000 100,09109900,"Other spices, nes",Canada,,,"11,386.00","11,370.00","74,587.02","6,282.12",0.00,0.00
2009,04,1000 100,06031100,--Roses,Switzerland,"40,580",,"1,952.00","1,768.00","73,811.90","6,216.84",0.00,0.00
2009,04,1071 100,40170000,Hard rubber (eg. ebonite) in all forms; articles of hard rubber,Sudan,,,"23,818.50","23,700.00","71,590.78","6,029.76",0.00,0.00
2009,04,1000 100,06031100,--Roses,Japan,"50,995",,"2,494.00","2,320.00","71,138.75","5,991.69",0.00,0.00
2009,04,1071 100,04029100,"Concentrated milk and cream, unsweetened (excl. in solid form)",Somalia,,LTR,"78,107.00","78,107.00","71,066.02","5,985.57",0.00,0.00
2009,04,1000 100,25174900,"Granules, chippings and powder of stones (excl. marble)",Italy,,,18.05,18.05,"70,948.19","5,975.64",0.00,0.00
2009,04,1000 100,08072000,"Papaws (papayas), fresh",Djibouti,,,"38,685.00","30,660.00","70,468.79","5,935.26",0.00,0.00
2009,04,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Japan,"435,200",UN,823.00,604.00,"70,151.58","5,908.55",0.00,0.00
2009,04,1071 100,07020000,Tomatoes fresh or chilled,Djibouti,,,"42,300.00","35,250.00","69,186.42","5,827.26",0.00,0.00
2009,04,1000 100,04090000,Natural honey,Yemen,,,"1,850.00","1,744.00","66,153.58","5,571.81",0.00,0.00
2009,04,1071 100,08030000,"Bananas, including plantains, fresh or dried",Djibouti,,,"42,700.00","41,900.00","66,028.59","5,561.29",0.00,0.00
2009,04,1071 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",United Kingdom,,,"6,110.00","3,954.68","64,836.74","5,460.90",0.00,0.00
2009,04,1000 100,08101000,"Strawberries, fresh",Russian Federation,,,"2,338.00","1,750.00","64,371.15","5,421.69",0.00,0.00
2009,04,1000 100,09102000,Saffron,Djibouti,,,"10,350.00","10,212.00","63,250.21","5,327.28",0.00,0.00
2009,04,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Netherlands,,,"1,000.00",864.00,"62,849.52","5,293.53",0.00,0.00
2009,04,1000 100,85235900,--Other semiconductor media,Togo,"11,700",UN,655.00,640.00,"59,621.01","5,021.60",0.00,0.00
2009,04,1000 130,52083900,"Dyed woven cotton fabrics, with >=85% cotton, nes",United States,,M,22.00,20.00,"58,622.15","4,937.48",0.00,0.00
2009,04,1000 100,07132000,"Dried chickpeas, shelled",Canada,,,"1,350.60","1,300.00","58,354.40","4,914.92",0.00,0.00
2009,04,1000 100,41069200,OTHER TANNED/CRUST HIDES/SKINS IN THE DRY STATE (CRUST);NES,Italy,,,221.50,221.00,"57,575.74","4,849.34",0.00,0.00
2009,04,1000 100,06031100,--Roses,Sweden,"32,320",,"1,131.00","1,044.00","57,226.38","4,819.92",0.00,0.00
2009,04,1000 100,52081100,"Unbleached plain cotton weave, with >=85% cotton, =<100g/m2",Israel,,M,602.00,600.00,"56,558.88","4,763.70",0.00,0.00
2009,04,1071 100,08045000,"Guavas, mangoes and mangosteens, fresh or dried",Djibouti,,,"21,600.00","18,000.00","54,692.31","4,606.48",0.00,0.00
2009,04,1000 100,06031100,--Roses,United Kingdom,"27,220",,"1,897.00","1,759.00","54,575.67","4,596.66",0.00,0.00
2009,04,1071 100,06031100,--Roses,Oman,"38,400",,"3,073.00","2,901.00","53,689.50","4,522.02",0.00,0.00
2009,04,1000 100,09041200,"Pepper, crushed or ground",Sweden,,,858.50,755.00,"53,082.38","4,470.89",0.00,0.00
